"trial","gen","n","g","z","w","n.pop0","alpha","evolve","design"
9,4,26,0.784615384615385,0.909193328935018,1.21856322291387,20,0,TRUE,0
9,5,25,0.752,0.540816994026533,0.993771933703287,20,0,TRUE,0
9,6,17,0.988235294117647,0.887188745278878,1.19219737430296,20,0,TRUE,0
9,7,29,1.22758620689655,1.14674198158168,1.33551183743192,20,0,TRUE,0
9,8,31,1.03870967741935,0.933407391878794,1.21929531029545,20,0,TRUE,0
9,9,40,1.245,1.34692559446615,1.42316978969444,20,0,TRUE,0
9,10,67,1.40298507462687,1.41661021678272,1.43861049155686,20,0,TRUE,0
9,11,124,1.58548387096774,1.51492040574084,1.52128291583197,20,0,TRUE,0
9,12,208,1.6,1.55644483395568,1.50994303291076,20,0,TRUE,0
9,13,270,1.59185185185185,1.58477420070651,1.54036523633629,20,0,TRUE,0
9,14,470,1.65531914893617,1.66101997988095,1.56202037910289,20,0,TRUE,0
9,15,688,1.71918604651163,1.69010737046983,1.5737756265617,20,0,TRUE,0
10,1,20,-0.07,0.0435599364034936,0.791001863303696,20,0.0035,TRUE,0
10,2,12,0.183333333333333,0.535744119139784,1.00611324304932,20,0.0035,TRUE,0
10,3,6,0.4,0.590724443467494,1.04735843298135,20,0.0035,TRUE,0
10,4,8,0.15,0.448964813090066,0.958480278522915,20,0.0035,TRUE,0
10,5,5,-0.12,0.048382980850861,0.756664963072912,20,0.0035,TRUE,0
10,6,1,-0.8,-0.696361554948769,0.370129636509277,20,0.0035,TRUE,0
11,1,20,-0.21,-0.375910107269821,0.609249233136557,20,0,FALSE,0
11,2,8,-0.125,-0.386200000033726,0.593688793079721,20,0,FALSE,0
11,3,2,0.1,0.679415145607736,1.11199622863276,20,0,FALSE,0
12,1,20,0.12,0.213118796767431,0.862059078707338,20,0.0035,FALSE,0
12,2,15,-0.146666666666667,-0.383048834823239,0.586823243641467,20,0.0035,FALSE,0
12,3,6,0.266666666666667,-0.180344696336032,0.751170134756331,20,0.0035,FALSE,0
12,4,7,0.114285714285714,-0.446015715553585,0.561054156690098,20,0.0035,FALSE,0
12,5,2,-0.6,-1.33028397711531,0.192113675881221,20,0.0035,FALSE,0
13,1,100,-0.016,0.0677772985321932,0.79735787645976,100,0,TRUE,0
13,2,60,0.183333333333333,0.158716056075195,0.857810422118648,100,0,TRUE,0
13,3,49,0.338775510204082,0.235081789564392,0.871362257589309,100,0,TRUE,0
13,4,48,0.175,0.119511386170673,0.805767162178087,100,0,TRUE,0
13,5,36,0.322222222222222,0.232051694181213,0.866955469817362,100,0,TRUE,0
13,6,35,0.337142857142857,0.336300814592393,0.902263235033104,100,0,TRUE,0
13,7,39,0.261538461538462,0.197306931756243,0.834060070328463,100,0,TRUE,0
13,8,45,0.284444444444444,0.234709922067521,0.86256646116988,100,0,TRUE,0
13,9,42,0.414285714285714,0.373504728507122,0.929895163515736,100,0,TRUE,0
13,10,44,0.563636363636364,0.513486264252194,1.0186198580504,100,0,TRUE,0
13,11,42,0.40952380952381,0.399941863119173,0.964225760817117,100,0,TRUE,0
13,12,34,0.482352941176471,0.55273361473286,1.04203677278769,100,0,TRUE,0
13,13,32,0.575,0.586660327771893,1.04548344680572,100,0,TRUE,0
13,14,36,0.622222222222222,0.769831084006893,1.1475733420464,100,0,TRUE,0
13,15,40,0.845,0.884821612555666,1.20987909869359,100,0,TRUE,0
14,1,100,0.022,0.0608464605944871,0.797767332094741,100,0.0035,TRUE,0
14,2,64,-0.078125,0.0114145875989655,0.769388599705688,100,0.0035,TRUE,0
14,3,30,-0.12,0.0180251391969798,0.762819778011496,100,0.0035,TRUE,0
14,4,20,0.04,0.0972486175365454,0.808224089736188,100,0.0035,TRUE,0
14,5,3,1.8517269604242e-17,0.249107409473636,0.84744268392996,100,0.0035,TRUE,0
14,6,3,0.266666666666667,-0.48314364137884,0.516977882755537,100,0.0035,TRUE,0
15,1,100,0.006,-0.0396914513412625,0.735374014687838,100,0,FALSE,0
15,2,71,-0.00845070422535211,-0.0782124828152334,0.716997016988106,100,0,FALSE,0
15,3,60,0.08,0.00957540672206298,0.765339848407189,100,0,FALSE,0
15,4,37,0.178378378378378,0.1755651005485,0.835953779324027,100,0,FALSE,0
15,5,28,-0.135714285714286,-0.217498141702289,0.653994903813472,100,0,FALSE,0
15,6,19,0.168421052631579,0.0785245986531003,0.835200482902365,100,0,FALSE,0
15,7,11,0.0909090909090909,-0.316818469787809,0.585271804391364,100,0,FALSE,0
15,8,2,-0.6,-0.792344412113292,0.336992906046909,100,0,FALSE,0
16,1,100,0.046,0.0719153918116613,0.800703168065563,100,0.0035,FALSE,0
16,2,47,-0.0595744680851064,-0.0543463375322408,0.753299771523599,100,0.0035,FALSE,0
16,3,23,-0.0782608695652174,0.000781389600236582,0.751144933297875,100,0.0035,FALSE,0
16,4,18,-0.1,-0.482161336571817,0.550342603248374,100,0.0035,FALSE,0
16,5,7,0.142857142857143,0.741400821753153,1.09991216719508,100,0.0035,FALSE,0
16,6,4,-0.25,-0.377086435875638,0.566421963866421,100,0.0035,FALSE,0
16,7,2,-0.6,-0.54648084490553,0.447412093392801,100,0.0035,FALSE,0
17,1,20,0.02,-0.039049569997407,0.710223590786613,20,0,TRUE,0
17,2,12,0.333333333333333,0.465708156936939,0.960816553886245,20,0,TRUE,0
17,3,8,0.225,0.0198361890674539,0.73643376566626,20,0,TRUE,0
17,4,3,0.533333333333333,1.45859766482486,1.5686876822383,20,0,TRUE,0
18,1,20,0.04,0.105540590874553,0.806558045614709,20,0.0035,TRUE,0
18,2,12,-0.15,-0.354082566564597,0.673531251227214,20,0.0035,TRUE,0
18,3,8,0.2,-0.0208912614626145,0.817106358645031,20,0.0035,TRUE,0
18,4,6,0.1,0.163055099055449,0.860999968461954,20,0.0035,TRUE,0
18,5,2,0.1,0.857008537666658,1.19500126490567,20,0.0035,TRUE,0
19,1,20,-0.11,-0.173590812838298,0.711631796499472,20,0,FALSE,0
19,2,21,0.19047619047619,0.155663578980905,0.780400327085701,20,0,FALSE,0
19,3,15,0.266666666666667,0.31033571259446,0.923738468435531,20,0,FALSE,0
19,4,17,-0.2,-0.435095542909448,0.528135292991593,20,0,FALSE,0
19,5,8,0.225,0.132714400365552,0.787653892961485,20,0,FALSE,0
19,6,5,-0.56,-1.03173816469686,0.301634068338991,20,0,FALSE,0
19,7,2,1,1.2279920164906,1.43058718307069,20,0,FALSE,0
20,1,20,-0.11,-0.146154531544022,0.687292736190929,20,0.0035,FALSE,0
20,2,14,0.285714285714286,0.402799172318567,0.941500583956175,20,0.0035,FALSE,0
20,3,10,0.16,0.114939392040949,0.856587283397982,20,0.0035,FALSE,0
20,4,8,0.225,0.525557661799959,1.17657856236972,20,0.0035,FALSE,0
20,5,16,-0.375,-0.267189221028271,0.64425255000724,20,0.0035,FALSE,0
20,6,10,0.18,0.63180068638026,1.122678224667,20,0.0035,FALSE,0
20,7,8,0.025,-0.165884556059151,0.682384806961583,20,0.0035,FALSE,0
21,1,100,0.012,0.0575603812747065,0.789158503959896,100,0,TRUE,0
21,2,65,0.08,0.121196533412982,0.816192525789087,100,0,TRUE,0
21,3,60,0.196666666666667,0.230936222849164,0.860102126904197,100,0,TRUE,0
21,4,52,0.346153846153846,0.204472155267433,0.849853145154531,100,0,TRUE,0
21,5,52,0.557692307692308,0.493499463052795,1.00961868081893,100,0,TRUE,0
21,6,62,0.72258064516129,0.859140345548629,1.19846553161673,100,0,TRUE,0
21,7,67,0.552238805970149,0.691717913330331,1.1043096835993,100,0,TRUE,0
21,8,89,0.835955056179775,0.820235377411346,1.15564985839759,100,0,TRUE,0
21,9,102,0.835294117647059,0.82229991086403,1.18695257086543,100,0,TRUE,0
21,10,130,0.893846153846154,0.960579998404336,1.2155182284799,100,0,TRUE,0
21,11,180,0.944444444444444,0.74485239524109,1.1338681690317,100,0,TRUE,0
21,12,215,1.04837209302326,1.01213110535662,1.26722502129699,100,0,TRUE,0
21,13,277,1.23610108303249,1.26450127224675,1.39742488572469,100,0,TRUE,0
21,14,388,1.34278350515464,1.34666008150832,1.42039910345552,100,0,TRUE,0
21,15,585,1.39931623931624,1.44138764143861,1.46411596418013,100,0,TRUE,0
22,1,100,0.06,-0.0599603044892908,0.728277232167194,100,0.0035,TRUE,0
22,2,53,0.162264150943396,0.259218122891742,0.858686737892438,100,0.0035,TRUE,0
22,3,35,0.411428571428571,0.330259068454139,0.936084862944618,100,0.0035,TRUE,0
22,4,18,0.644444444444444,0.471083843358796,0.985270615313856,100,0.0035,TRUE,0
22,5,22,0.636363636363636,0.82646787483745,1.17284222568351,100,0.0035,TRUE,0
22,6,12,1.13333333333333,1.04069299357202,1.25289548731266,100,0.0035,TRUE,0
22,7,15,0.96,1.13675002850108,1.33741636108268,100,0.0035,TRUE,0
22,8,22,0.863636363636364,0.963972780849708,1.25309567908334,100,0.0035,TRUE,0
22,9,32,0.88125,0.649706859559678,1.06470103059756,100,0.0035,TRUE,0
22,10,38,0.963157894736842,0.953314833291408,1.23300864476845,100,0.0035,TRUE,0
22,11,54,1.01481481481481,0.955193724517148,1.2332752088887,100,0.0035,TRUE,0
22,12,47,1.08085106382979,1.04479077397363,1.27686133807077,100,0.0035,TRUE,0
22,13,46,1.02173913043478,0.967898224933939,1.23662693801881,100,0.0035,TRUE,0
22,14,41,0.946341463414634,0.962677423489451,1.25657436765021,100,0.0035,TRUE,0
22,15,52,0.984615384615385,1.2146422182448,1.36567876586187,100,0.0035,TRUE,0
23,1,100,-0.14,-0.1977477671557,0.676625398608828,100,0,FALSE,0
23,2,46,0.0304347826086956,0.0329415769867682,0.769280818457601,100,0,FALSE,0
23,3,43,0.00930232558139535,-0.178693582818268,0.671855741112131,100,0,FALSE,0
23,4,35,0.0628571428571428,0.12879207589646,0.831449430783541,100,0,FALSE,0
23,5,26,0.146153846153846,0.307085931898041,0.90109836187003,100,0,FALSE,0
23,6,15,0.24,0.293617064318112,0.891581872731767,100,0,FALSE,0
23,7,2,-0.5,-0.868236413970577,0.354585030515686,100,0,FALSE,0
23,8,1,-0.6,-0.198546390587545,0.579998501760404,100,0,FALSE,0
24,1,100,0.024,0.191522968528596,0.85758089079858,100,0.0035,FALSE,0
24,2,54,-0.0925925925925926,0.0522953759034856,0.765707670976688,100,0.0035,FALSE,0
24,3,11,0.0363636363636364,-0.0432452276324232,0.722558204839399,100,0.0035,FALSE,0
24,4,12,0.133333333333333,0.141940826570309,0.8504613560867,100,0.0035,FALSE,0
24,5,3,0.533333333333333,0.309412722323988,0.926913024899879,100,0.0035,FALSE,0
24,6,5,0.4,-0.0749084370403307,0.747422084056957,100,0.0035,FALSE,0
24,7,5,0.12,0.511016463581433,0.980911105720308,100,0.0035,FALSE,0
24,8,6,0.333333333333333,0.228933537837675,0.883778717039432,100,0.0035,FALSE,0
24,9,6,0.266666666666667,0.524497616645082,1.01376921210465,100,0.0035,FALSE,0
24,10,9,-0.0666666666666667,0.128004753919019,0.782973648248379,100,0.0035,FALSE,0
24,11,8,-0.3,-0.262120776044172,0.607461002668661,100,0.0035,FALSE,0
25,1,20,0.26,0.200219285034674,0.886009444226742,20,0,TRUE,0
25,2,14,0.228571428571429,0.439746274383002,0.959357379114452,20,0,TRUE,0
25,3,18,0.411111111111111,0.576686077972753,1.06239567006623,20,0,TRUE,0
25,4,17,0.247058823529412,0.100450529922972,0.786080203210402,20,0,TRUE,0
25,5,19,0.326315789473684,0.221135240527674,0.863648965557134,20,0,TRUE,0
25,6,13,0.692307692307692,0.727670964904678,1.11605313894513,20,0,TRUE,0
25,7,4,0.95,0.77335841918328,1.14893750485676,20,0,TRUE,0
25,8,1,0.8,0.797567424834278,1.15686485854109,20,0,TRUE,0
26,1,20,-0.16,0.0829533263443204,0.76988885466667,20,0.0035,TRUE,0
26,2,22,0.209090909090909,0.437010047957707,0.980984937458914,20,0.0035,TRUE,0
26,3,22,0.4,0.542723362111731,1.03387163308611,20,0.0035,TRUE,0
26,4,15,0.44,0.561950591806682,1.02602014395911,20,0.0035,TRUE,0
26,5,12,0.516666666666667,0.463497469263618,0.97959111448656,20,0.0035,TRUE,0
26,6,6,0.633333333333333,0.529088588199256,1.00207088088428,20,0.0035,TRUE,0
26,7,2,1.2,1.29070238369327,1.43784420389013,20,0.0035,TRUE,0
27,1,20,-0.12,-0.122723807894408,0.758032833477428,20,0,FALSE,0
27,2,23,0.2,0.19489271310911,0.900877705272385,20,0,FALSE,0
27,3,24,-0.116666666666667,-0.236457578226353,0.666347247719009,20,0,FALSE,0
27,4,13,-0.0615384615384615,0.152366341734995,0.814619737189098,20,0,FALSE,0
27,5,7,-0.4,-0.578635414732303,0.439927371584133,20,0,FALSE,0
27,6,1,0,-0.586204689632321,0.411259698326024,20,0,FALSE,0
28,1,20,-0.2,0.0277400820121887,0.764631741182287,20,0.0035,FALSE,0
28,2,6,0.0333333333333334,-0.298990725745662,0.61299481921119,20,0.0035,FALSE,0
28,3,7,-0.257142857142857,-0.0978475352719364,0.652684916598289,20,0.0035,FALSE,0
28,4,4,-0.4,-0.509798940507211,0.539881272559104,20,0.0035,FALSE,0
29,1,100,0.08,0.116920532085565,0.814956290617022,100,0,TRUE,0
29,2,79,0.273417721518987,0.357159206165705,0.941282207081284,100,0,TRUE,0
29,3,78,0.420512820512821,0.302842325313066,0.90711423043577,100,0,TRUE,0
29,4,108,0.435185185185185,0.34412630046143,0.923830565126886,100,0,TRUE,0
