"trial","gen","n","gbar","zbar","wbar","pfem","p.fix.pos","p.fix.neg","v","n.pop0","alpha","low.var"
1,1,20,0.01,-0.0853006255047269,0.719207458095338,0.5,0,0,0.48405,20,0.0035,FALSE
1,2,10,-5.553825628557e-18,0.184616512272917,0.772515365206315,0.6,0,0,0.4416,20,0.0035,FALSE
1,3,7,0.2,-0.206971175097867,0.587051090814627,0.142857142857143,0.04,0,0.400816326530612,20,0.0035,FALSE
1,4,2,0.5,0.463711982442767,0.919719624810052,0.5,0.2,0.12,0.305,20,0.0035,FALSE
1,5,1,1,1.16673738640672,1.36624905834135,0,0.44,0.24,0.16,20,0.0035,FALSE
2,1,20,-0.2,-0.315250586681944,0.588661442837354,0.5,0,0,0.4871,20,0.0035,FALSE
2,2,6,0.433333333333333,0.00182173044050551,0.699775669030289,0.666666666666667,0,0,0.412777777777778,20,0.0035,FALSE
2,3,5,0.84,1.06997275105303,1.27006482768433,1,0.04,0,0.3392,20,0.0035,FALSE
3,1,20,-0.09,-0.296780747749897,0.553043538958601,0.6,0,0,0.48905,20,0.0035,FALSE
3,2,11,-0.218181818181818,-0.258187495424481,0.640804566648756,0.545454545454545,0,0,0.46099173553719,20,0.0035,FALSE
3,3,3,-0.0666666666666667,-0.461011483500348,0.576646248830182,0.666666666666667,0.04,0,0.413333333333333,20,0.0035,FALSE
3,4,1,-1.4,-0.265423193879528,0.522434540251006,0,0.12,0.4,0.24,20,0.0035,FALSE
4,1,20,-0.15,0.116328313560022,0.751433273668652,0.5,0,0,0.48785,20,0.0035,FALSE
4,2,15,-0.253333333333333,-0.415137711710229,0.513444410827925,0.2,0,0,0.4736,20,0.0035,FALSE
4,3,3,0.2,0.920415401923618,1.20441835015779,0.666666666666667,0.04,0.04,0.382222222222222,20,0.0035,FALSE
4,4,3,0.466666666666667,0.572749473667112,1.00596120338198,0,0.04,0.12,0.351111111111111,20,0.0035,FALSE
5,1,20,0.26,0.300240435686226,0.880051862976547,0.6,0,0,0.4834,20,0.0035,FALSE
5,2,22,0.690909090909091,0.854858846445895,1.14031312137077,0.5,0,0,0.460082644628099,20,0.0035,FALSE
5,3,30,0.886666666666667,0.837959365400829,1.12516488583167,0.466666666666667,0,0,0.403044444444444,20,0.0035,FALSE
5,4,19,0.863157894736842,0.759860071823124,1.11780317640309,0.473684210526316,0,0,0.414349030470914,20,0.0035,FALSE
5,5,16,0.675,0.533243405276127,1.00493257696311,0.5,0,0,0.4075,20,0.0035,FALSE
5,6,11,0.909090909090909,1.07027236171693,1.30872212456556,0.545454545454545,0,0,0.351239669421488,20,0.0035,FALSE
5,7,13,0.538461538461538,0.681550920224156,1.12162495658897,0.538461538461538,0.08,0,0.359526627218935,20,0.0035,FALSE
5,8,21,0.980952380952381,0.762276093181376,1.1090587453508,0.571428571428571,0.12,0,0.312471655328798,20,0.0035,FALSE
5,9,24,1.2,1.38876829254695,1.42404265901589,0.541666666666667,0.12,0,0.287569444444444,20,0.0035,FALSE
5,10,31,1.26451612903226,1.22714203581754,1.34882106532986,0.451612903225806,0.16,0,0.290052029136316,20,0.0035,FALSE
5,11,25,1.232,1.15099669007709,1.29428581485317,0.48,0.16,0,0.286048,20,0.0035,FALSE
5,12,29,1.22068965517241,1.458998187437,1.50133133980276,0.344827586206897,0.16,0,0.270439952437574,20,0.0035,FALSE
5,13,24,1.48333333333333,1.39577871421301,1.452465198363,0.583333333333333,0.16,0.08,0.257013888888889,20,0.0035,FALSE
5,14,47,1.60851063829787,1.69542536217482,1.56769702477413,0.553191489361702,0.2,0.08,0.24363060208239,20,0.0035,FALSE
5,15,82,1.70487804878049,1.55999214210986,1.53670579944611,0.48780487804878,0.2,0.12,0.227046400951814,20,0.0035,FALSE
5,16,94,1.7468085106383,1.79493425452776,1.61570876038078,0.542553191489362,0.2,0.12,0.228272974196469,20,0.0035,FALSE
5,17,137,1.72700729927007,1.70167292037945,1.56746595255395,0.554744525547445,0.2,0.12,0.223835047152219,20,0.0035,FALSE
5,18,148,1.78378378378378,1.78926206631217,1.62546268684048,0.506756756756757,0.2,0.12,0.215513148283419,20,0.0035,FALSE
5,19,146,1.93150684931507,1.9514547703362,1.69921738189276,0.561643835616438,0.2,0.12,0.20223118784012,20,0.0035,FALSE
5,20,157,1.98980891719745,2.01201731459303,1.7289775678788,0.477707006369427,0.2,0.12,0.197039230800438,20,0.0035,FALSE
5,21,136,2.01764705882353,1.95371824910216,1.71627567414056,0.551470588235294,0.24,0.12,0.185568771626298,20,0.0035,FALSE
5,22,135,2.02518518518519,2.07683436124833,1.74514595813483,0.518518518518518,0.24,0.12,0.18801865569273,20,0.0035,FALSE
5,23,161,2.00869565217391,2.03105091560877,1.69688915540709,0.503105590062112,0.24,0.12,0.191736429921685,20,0.0035,FALSE
5,24,145,2.09655172413793,2.15049251057863,1.73333001539621,0.503448275862069,0.24,0.12,0.186392390011891,20,0.0035,FALSE
5,25,162,2.08024691358025,2.01955641326068,1.71696391337359,0.444444444444444,0.24,0.12,0.179043590916019,20,0.0035,FALSE
5,26,144,2.09861111111111,2.09759774323303,1.70503086969974,0.430555555555556,0.24,0.12,0.172867476851852,20,0.0035,FALSE
5,27,112,2.0625,2.11462634567301,1.73139564376449,0.526785714285714,0.24,0.12,0.18383131377551,20,0.0035,FALSE
5,28,142,2.11267605633803,2.03600436308618,1.73268661333203,0.570422535211268,0.24,0.12,0.1781412418171,20,0.0035,FALSE
5,29,164,2.1719512195122,2.2538297156361,1.74235123543225,0.5,0.24,0.12,0.175553985722784,20,0.0035,FALSE
5,30,174,2.13218390804598,2.13153124736295,1.74890224064465,0.494252873563218,0.28,0.12,0.176845686352226,20,0.0035,FALSE
5,31,182,2.12747252747253,2.0589927113577,1.71372301177571,0.505494505494505,0.28,0.12,0.182913899287526,20,0.0035,FALSE
5,32,160,2.125,2.09960182908753,1.70577190961517,0.475,0.28,0.12,0.182578125,20,0.0035,FALSE
5,33,154,2.15584415584416,2.12665644813764,1.71593359407458,0.435064935064935,0.28,0.12,0.184629785798617,20,0.0035,FALSE
5,34,126,2.14444444444444,2.1707786892473,1.74665240243211,0.531746031746032,0.32,0.12,0.186284958427816,20,0.0035,FALSE
5,35,158,2.09367088607595,2.18638265209717,1.72989697285087,0.537974683544304,0.32,0.12,0.190674571382791,20,0.0035,FALSE
5,36,179,2.15977653631285,2.10086007933193,1.71155353785002,0.547486033519553,0.32,0.12,0.187092787366187,20,0.0035,FALSE
5,37,189,2.12910052910053,2.19269209095201,1.74848960366406,0.481481481481481,0.32,0.12,0.190396125528401,20,0.0035,FALSE
5,38,165,2.08606060606061,2.0852106297305,1.74747381952559,0.448484848484848,0.32,0.12,0.192330578512397,20,0.0035,FALSE
5,39,137,2.05547445255474,2.11735300552154,1.70346570775497,0.496350364963504,0.32,0.12,0.190998987692472,20,0.0035,FALSE
5,40,132,2.11969696969697,2.08714080292587,1.71674060021868,0.477272727272727,0.32,0.12,0.185297291092746,20,0.0035,FALSE
5,41,139,2.17122302158273,2.16034214889208,1.75452672219927,0.503597122302158,0.32,0.12,0.181593085244035,20,0.0035,FALSE
5,42,157,2.17579617834395,2.00969468490614,1.68017995145189,0.45859872611465,0.32,0.12,0.179079881536776,20,0.0035,FALSE
5,43,163,2.15460122699387,2.15034077179706,1.76912166556836,0.47239263803681,0.32,0.12,0.180037637848621,20,0.0035,FALSE
5,44,176,2.16590909090909,2.19593481833329,1.74609438918973,0.482954545454545,0.32,0.12,0.180938791322314,20,0.0035,FALSE
5,45,177,2.17401129943503,2.18352919364536,1.75974631490003,0.440677966101695,0.32,0.12,0.175969229787098,20,0.0035,FALSE
5,46,126,2.13174603174603,2.17978998405251,1.77026013317576,0.492063492063492,0.32,0.12,0.181235827664399,20,0.0035,FALSE
5,47,139,2.17122302158273,2.15392882151721,1.74520854519101,0.402877697841727,0.32,0.12,0.18045235753843,20,0.0035,FALSE
5,48,133,2.19548872180451,2.2421932103999,1.7719053410303,0.503759398496241,0.32,0.12,0.184061281022104,20,0.0035,FALSE
5,49,125,2.2048,2.11069935537282,1.73641888350302,0.552,0.36,0.12,0.1780288,20,0.0035,FALSE
5,50,178,2.2314606741573,2.30892441640487,1.79675457330509,0.51123595505618,0.36,0.12,0.174907208685772,20,0.0035,FALSE
5,51,206,2.25922330097087,2.2721816425203,1.78508000701636,0.509708737864078,0.36,0.12,0.172701951173532,20,0.0035,FALSE
6,1,20,0.07,0.0278763260452462,0.72978941111432,0.35,0,0,0.48615,20,0.0035,FALSE
6,2,10,0.48,0.445934385864288,0.965712997996338,0.6,0,0,0.4372,20,0.0035,FALSE
6,3,12,0.916666666666667,1.17130259921468,1.30623536781477,0.5,0,0,0.391527777777778,20,0.0035,FALSE
6,4,10,1.12,0.851228626405175,1.19114165111397,0.4,0.04,0,0.3632,20,0.0035,FALSE
6,5,14,1.57142857142857,1.5209260919171,1.50620065173862,0.285714285714286,0.04,0,0.295102040816327,20,0.0035,FALSE
6,6,10,1.54,1.48825618816979,1.44832948335038,0.5,0.28,0,0.2418,20,0.0035,FALSE
6,7,16,1.475,1.74136565555715,1.57697641905686,0.5625,0.28,0,0.23078125,20,0.0035,FALSE
6,8,21,1.56190476190476,1.56362037175045,1.52297821128209,0.666666666666667,0.32,0.04,0.19687074829932,20,0.0035,FALSE
6,9,44,1.66363636363636,1.58842914049111,1.54910956325474,0.5,0.32,0.04,0.192396694214876,20,0.0035,FALSE
6,10,44,1.66818181818182,1.70843524266865,1.59374274019541,0.431818181818182,0.32,0.04,0.198894628099174,20,0.0035,FALSE
6,11,54,1.68518518518519,1.61023584741754,1.52361836864511,0.444444444444444,0.32,0.04,0.192325102880658,20,0.0035,FALSE
6,12,58,1.7,1.59041098206136,1.55362191347855,0.551724137931034,0.32,0.04,0.187033293697979,20,0.0035,FALSE
6,13,66,1.76666666666667,1.68434740432021,1.55484668970322,0.5,0.36,0.04,0.181051423324151,20,0.0035,FALSE
6,14,84,1.79047619047619,1.8206255681018,1.64182342400332,0.452380952380952,0.36,0.04,0.173758503401361,20,0.0035,FALSE
6,15,103,1.76116504854369,1.73006721803944,1.62977380473309,0.524271844660194,0.4,0.04,0.170821001036855,20,0.0035,FALSE
6,16,132,1.76363636363636,1.7356707157589,1.58553536266363,0.560606060606061,0.44,0.04,0.166255739210285,20,0.0035,FALSE
6,17,175,1.81371428571429,1.78728156115605,1.62867626927651,0.52,0.44,0.04,0.16081893877551,20,0.0035,FALSE
6,18,158,1.7746835443038,1.73632482649974,1.58732472770213,0.462025316455696,0.44,0.04,0.153895209101106,20,0.0035,FALSE
6,19,125,1.7792,1.73223345021668,1.56739177067469,0.432,0.44,0.04,0.1551296,20,0.0035,FALSE
6,20,119,1.85882352941176,1.91098709515643,1.65035676975774,0.529411764705882,0.44,0.04,0.156962078949227,20,0.0035,FALSE
6,21,178,1.83932584269663,1.79792818044874,1.61529592208523,0.48876404494382,0.44,0.04,0.159079030425451,20,0.0035,FALSE
6,22,145,1.79862068965517,1.82015256308138,1.63162058987469,0.489655172413793,0.44,0.04,0.157147205707491,20,0.0035,FALSE
6,23,124,1.8241935483871,1.79438015679722,1.63834547696691,0.459677419354839,0.44,0.04,0.154527835587929,20,0.0035,FALSE
6,24,132,1.78636363636364,1.72826607703322,1.58517172404109,0.46969696969697,0.44,0.04,0.154845041322314,20,0.0035,FALSE
6,25,119,1.80168067226891,1.74352475361317,1.58683052103297,0.512605042016807,0.44,0.04,0.158798107478285,20,0.0035,FALSE
6,26,142,1.80140845070423,1.76558823383181,1.60208896167042,0.450704225352113,0.44,0.08,0.163952588772069,20,0.0035,FALSE
6,27,102,1.78823529411765,1.73440451914988,1.5851901209964,0.470588235294118,0.44,0.08,0.161714725105729,20,0.0035,FALSE
6,28,102,1.86666666666667,1.89259964830601,1.67432103735722,0.529411764705882,0.44,0.08,0.154344482891196,20,0.0035,FALSE
6,29,128,1.8265625,1.82024983586846,1.64758455672555,0.515625,0.44,0.08,0.152073974609375,20,0.0035,FALSE
6,30,141,1.87234042553191,1.83029194390735,1.65561660473296,0.51063829787234,0.44,0.08,0.15393088878829,20,0.0035,FALSE
6,31,131,1.90229007633588,1.9318944480482,1.67691787401416,0.564885496183206,0.44,0.08,0.153789406211759,20,0.0035,FALSE
6,32,174,1.89885057471264,1.90661233387844,1.64917712453278,0.5,0.44,0.08,0.154345356057603,20,0.0035,FALSE
6,33,156,1.91538461538462,1.92846903770274,1.68820194590035,0.5,0.44,0.08,0.147570677186062,20,0.0035,FALSE
6,34,163,1.94110429447853,1.86292257231114,1.64808888553242,0.533742331288344,0.44,0.08,0.151428356355151,20,0.0035,FALSE
6,35,159,1.91949685534591,1.963774964696,1.70433391427194,0.528301886792453,0.44,0.08,0.145515604604248,20,0.0035,FALSE
6,36,168,1.9952380952381,2.01120793390122,1.72450554809247,0.535714285714286,0.44,0.08,0.144311224489796,20,0.0035,FALSE
6,37,191,2.02303664921466,2.05202958394535,1.71800740227686,0.518324607329843,0.44,0.08,0.142361777363559,20,0.0035,FALSE
6,38,187,2.05454545454545,2.0312622496002,1.70666027077651,0.540106951871658,0.44,0.08,0.13679659126655,20,0.0035,FALSE
6,39,188,2.0936170212766,2.06943368345399,1.73272703559228,0.526595744680851,0.44,0.08,0.130926889995473,20,0.0035,FALSE
6,40,169,2.05917159763314,2.15821976539688,1.77104182655653,0.502958579881657,0.44,0.08,0.133916179405483,20,0.0035,FALSE
6,41,166,2.01927710843374,2.06505955048832,1.72878817000244,0.433734939759036,0.44,0.08,0.130905791842067,20,0.0035,FALSE
6,42,143,1.99440559440559,1.94464421437555,1.70300239326831,0.510489510489511,0.48,0.12,0.129558413614358,20,0.0035,FALSE
6,43,182,2.01208791208791,1.94847954784405,1.69970171615422,0.516483516483517,0.48,0.12,0.127266634464437,20,0.0035,FALSE
6,44,170,2.01764705882353,2.05903294148979,1.76100188057823,0.517647058823529,0.48,0.12,0.119584083044983,20,0.0035,FALSE
6,45,172,2.06046511627907,2.09902131550253,1.74885396272086,0.494186046511628,0.48,0.12,0.112640616549486,20,0.0035,FALSE
6,46,150,2.06933333333333,2.03177721723921,1.72879271307956,0.52,0.48,0.12,0.114122666666667,20,0.0035,FALSE
6,47,153,2.12941176470588,2.11698996646642,1.75460110412753,0.549019607843137,0.48,0.12,0.113857063522577,20,0.0035,FALSE
6,48,188,2.07127659574468,2.03888950730187,1.70353599816942,0.49468085106383,0.48,0.12,0.118960502489814,20,0.0035,FALSE
6,49,154,2.18051948051948,2.21348515785785,1.75641295200002,0.538961038961039,0.48,0.12,0.10995867768595,20,0.0035,FALSE
6,50,169,2.13491124260355,2.1668392477571,1.75573891291465,0.50887573964497,0.48,0.12,0.109164945205,20,0.0035,FALSE
6,51,157,2.14522292993631,2.17881107402887,1.75739828525909,0.554140127388535,0.48,0.12,0.108412511663759,20,0.0035,FALSE
7,1,20,0.01,0.0433320115931973,0.735333729964846,0.6,0,0,0.49495,20,0.0035,FALSE
7,2,17,-0.0823529411764706,-0.0771262637030707,0.6660486423723,0.823529411764706,0,0,0.462283737024221,20,0.0035,FALSE
7,3,13,0.0769230769230769,-0.00487124375805206,0.694546908173555,0.384615384615385,0,0,0.431715976331361,20,0.0035,FALSE
7,4,7,-0.2,-0.378348472982431,0.540187478008117,0.285714285714286,0,0,0.395102040816326,20,0.0035,FALSE
7,5,4,-0.3,-0.197427036990943,0.586727953652746,0.5,0.12,0.04,0.325,20,0.0035,FALSE
7,6,1,-0.4,-0.653839737393029,0.363856051481257,1,0.28,0.36,0.18,20,0.0035,FALSE
8,1,20,0.13,0.172656994579764,0.831715995906094,0.55,0,0,0.48495,20,0.0035,FALSE
8,2,11,0.545454545454545,0.525050557800714,1.00185537548156,0.545454545454545,0,0,0.435206611570248,20,0.0035,FALSE
8,3,10,0.9,1.33981407677797,1.34028544585425,0.5,0.04,0,0.4022,20,0.0035,FALSE
8,4,9,0.622222222222222,0.678918395797179,1.06686796559599,0.333333333333333,0.12,0,0.367654320987654,20,0.0035,FALSE
8,5,6,0.633333333333333,0.769448489691832,1.11664964226712,0.333333333333333,0.24,0.04,0.288333333333333,20,0.0035,FALSE
8,6,2,0.6,0.290642561390131,0.816856714262351,0.5,0.28,0.16,0.24,20,0.0035,FALSE
9,1,20,0.12,0.069595475445721,0.7825895568045,0.55,0,0,0.4878,20,0.0035,FALSE
9,2,16,0.225,-0.0826988664216266,0.691998447816227,0.25,0,0,0.4715625,20,0.0035,FALSE
9,3,4,0.45,0.131355940071453,0.818617096118602,0.25,0,0,0.45625,20,0.0035,FALSE
9,4,1,0.6,-0.295605989095045,0.50873863463566,0,0.36,0.24,0.2,20,0.0035,FALSE
10,1,20,-0.3,-0.409995877220187,0.560477335404021,0.45,0,0,0.4897,20,0.0035,FALSE
10,2,6,-0.433333333333333,-0.0641705203081766,0.69544218068269,0.333333333333333,0,0,0.426111111111111,20,0.0035,FALSE
10,3,3,-0.733333333333333,-0.683153742044086,0.396597199805821,0,0,0.16,0.342222222222222,20,0.0035,FALSE
11,1,20,0.15,0.158365688271701,0.791199331098299,0.65,0,0,0.48745,20,0.0035,FALSE
11,2,15,0.44,0.325056289726797,0.868925489458618,0.466666666666667,0,0,0.476622222222222,20,0.0035,FALSE
11,3,6,0.5,0.496450157261829,0.992958797048935,0.666666666666667,0,0,0.443888888888889,20,0.0035,FALSE
11,4,5,0.72,0.0604597064093674,0.805821357868554,0.6,0,0,0.3992,20,0.0035,FALSE
11,5,4,0.55,0.551442797304562,1.00076622587142,0.25,0.08,0.04,0.36875,20,0.0035,FALSE
