"trial","gen","n","gbar","zbar","wbar","pfem","p.fix.pos","p.fix.neg","v","n.pop0","alpha","low.var","ext.gen","extinct"
1,1,20,-0.19,-0.0880341815082663,0.670975463806419,0.45,0.24,0.24,0.25535,20,0,TRUE,3,TRUE
1,2,10,-0.04,-0.106483767744806,0.64735906261126,0.5,0.24,0.24,0.2468,20,0,TRUE,3,TRUE
1,3,3,-0.133333333333333,-0.21788771722318,0.590918710325229,0,0.24,0.32,0.171111111111111,20,0,TRUE,3,TRUE
2,1,20,0.03,0.215194146821669,0.818563231776682,0.45,0.24,0.24,0.25555,20,0,TRUE,3,TRUE
2,2,14,-0.0857142857142857,-0.225605001104871,0.620980219425032,0.357142857142857,0.24,0.24,0.238571428571429,20,0,TRUE,3,TRUE
2,3,1,-0.2,-0.364049884639795,0.478535004789478,0,0.36,0.4,0.12,20,0,TRUE,3,TRUE
3,1,20,-0.02,-0.196072860672653,0.635139750930037,0.55,0.24,0.24,0.2565,20,0,TRUE,13,TRUE
3,2,13,0.0923076923076923,0.028687816450738,0.759139032114825,0.692307692307692,0.24,0.24,0.24508875739645,20,0,TRUE,13,TRUE
3,3,13,-4.24506850611632e-18,0.0424217620991608,0.72631546534746,0.769230769230769,0.24,0.24,0.239881656804734,20,0,TRUE,13,TRUE
3,4,21,0.20952380952381,-0.0269820095347741,0.728656041647674,0.619047619047619,0.24,0.24,0.239047619047619,20,0,TRUE,13,TRUE
3,5,22,0.190909090909091,0.00571513712094181,0.721055021826381,0.363636363636364,0.24,0.24,0.230123966942149,20,0,TRUE,13,TRUE
3,6,8,0.15,0.477231280413914,0.951409019744643,0.375,0.24,0.24,0.204375,20,0,TRUE,13,TRUE
3,7,5,0.28,0.879431964888895,1.14569441964736,0.6,0.28,0.24,0.176,20,0,TRUE,13,TRUE
3,8,9,0.466666666666667,0.290250969877851,0.83436298854997,0.666666666666667,0.28,0.24,0.145679012345679,20,0,TRUE,13,TRUE
3,9,10,0.34,0.383733180291596,0.938060098675325,0.4,0.32,0.28,0.1218,20,0,TRUE,13,TRUE
3,10,4,0.6,1.29731444525816,1.41884980516094,0.5,0.44,0.36,0.065,20,0,TRUE,13,TRUE
3,11,8,0.475,0.353297739479204,0.881914320473431,0.25,0.44,0.36,0.0690625,20,0,TRUE,13,TRUE
3,12,3,0.4,0.297889547948504,0.822313478294815,0.333333333333333,0.44,0.4,0.0511111111111111,20,0,TRUE,13,TRUE
3,13,1,0.6,0.242072119289619,0.785396654076533,1,0.56,0.44,0,20,0,TRUE,13,TRUE
4,1,20,0.16,0.230683238626293,0.828664097755918,0.55,0.24,0.24,0.2537,20,0,TRUE,7,TRUE
4,2,19,-0.0105263157894737,0.146530914288812,0.792280673704589,0.578947368421053,0.24,0.24,0.253407202216066,20,0,TRUE,7,TRUE
4,3,16,-0.15,-0.406654340620084,0.525041625156147,0.625,0.24,0.24,0.234375,20,0,TRUE,7,TRUE
4,4,6,-0.233333333333333,-0.029902912446514,0.728306244538911,0.666666666666667,0.24,0.24,0.221666666666667,20,0,TRUE,7,TRUE
4,5,5,-0.16,-0.584541358815102,0.452713244550692,0.4,0.24,0.24,0.212,20,0,TRUE,7,TRUE
4,6,3,0.266666666666667,-0.0965598245463797,0.67462621010193,0.666666666666667,0.36,0.24,0.18,20,0,TRUE,7,TRUE
4,7,1,0.4,0.31535288084098,0.827970882041131,0,0.44,0.36,0.1,20,0,TRUE,7,TRUE
5,1,20,0.11,-0.0971098961051792,0.674999267407041,0.5,0.24,0.24,0.25715,20,0,TRUE,6,TRUE
5,2,15,0.0133333333333333,-0.198180235849339,0.617412623761579,0.666666666666667,0.24,0.24,0.2448,20,0,TRUE,6,TRUE
5,3,18,0.177777777777778,0.278826463213715,0.863856141881123,0.388888888888889,0.24,0.24,0.243456790123457,20,0,TRUE,6,TRUE
5,4,12,0.0666666666666667,-0.166970484971206,0.587365290817619,0.25,0.24,0.24,0.208055555555556,20,0,TRUE,6,TRUE
5,5,3,-0.0666666666666667,-0.336798655337906,0.598536309646557,0.666666666666667,0.24,0.24,0.222222222222222,20,0,TRUE,6,TRUE
5,6,1,0.6,-0.284567118416359,0.513721050864152,1,0.44,0.32,0.12,20,0,TRUE,6,TRUE
6,1,20,-0.08,0.0509867204567001,0.728363984310957,0.55,0.24,0.24,0.2576,20,0,TRUE,6,TRUE
6,2,16,-0.075,-0.404614087030182,0.530452014705735,0.5625,0.24,0.24,0.2471875,20,0,TRUE,6,TRUE
6,3,6,-0.1,-0.213005727547296,0.569976955956981,0.5,0.24,0.24,0.223888888888889,20,0,TRUE,6,TRUE
6,4,3,-0.2,0.415006951356115,0.89996267006046,0.333333333333333,0.28,0.28,0.177777777777778,20,0,TRUE,6,TRUE
6,5,3,-0.266666666666667,-0.817102781511926,0.400995871834378,0.666666666666667,0.32,0.28,0.18,20,0,TRUE,6,TRUE
6,6,1,-0.4,0.568906929374858,0.982196667789308,1,0.36,0.44,0.1,20,0,TRUE,6,TRUE
7,1,20,0.13,0.304637751106796,0.866770453872092,0.5,0.24,0.24,0.25555,20,0,TRUE,7,TRUE
7,2,11,0.2,-0.0824342347868043,0.701329211838674,0.727272727272727,0.24,0.24,0.228760330578512,20,0,TRUE,7,TRUE
7,3,11,0.8,0.726642975737998,1.0901013043936,0.454545454545455,0.24,0.24,0.191570247933884,20,0,TRUE,7,TRUE
7,4,7,0.628571428571429,0.941391709358528,1.20943308118496,0.571428571428571,0.32,0.24,0.148979591836735,20,0,TRUE,7,TRUE
7,5,9,0.666666666666667,0.794353631699863,1.11937531790563,0.555555555555556,0.32,0.24,0.152345679012346,20,0,TRUE,7,TRUE
7,6,8,0.5,-0.242251204783786,0.610140341406543,0.375,0.36,0.24,0.143125,20,0,TRUE,7,TRUE
7,7,3,1.33333333333333,0.710610664022178,1.15198769700871,0.333333333333333,0.48,0.28,0.0866666666666667,20,0,TRUE,7,TRUE
8,1,20,-0.05,0.00194998672644425,0.701480855128082,0.5,0.24,0.24,0.25485,20,0,TRUE,4,TRUE
8,2,10,0.16,-0.296308780075456,0.590647322737297,0.8,0.24,0.24,0.2412,20,0,TRUE,4,TRUE
8,3,9,0.0444444444444444,0.609093013347011,1.01300260243865,0.333333333333333,0.24,0.24,0.216543209876543,20,0,TRUE,4,TRUE
8,4,3,-0.2,0.0968006666536329,0.709492014133918,1,0.32,0.28,0.16,20,0,TRUE,4,TRUE
9,1,20,0.09,0.168270765300202,0.777119063266497,0.5,0.24,0.24,0.24585,20,0,TRUE,5,TRUE
9,2,19,0.136842105263158,0.203998393834608,0.827661731723159,0.263157894736842,0.24,0.24,0.241883656509695,20,0,TRUE,5,TRUE
9,3,9,0.244444444444444,0.52216708169484,0.972095608132506,0.444444444444444,0.24,0.24,0.234074074074074,20,0,TRUE,5,TRUE
9,4,5,-0.04,-0.593774254857546,0.569299922797846,0.6,0.24,0.24,0.2224,20,0,TRUE,5,TRUE
9,5,4,-0.3,-0.248523342294465,0.578527229364021,1,0.28,0.24,0.19,20,0,TRUE,5,TRUE
10,1,20,0.18,0.143974877238849,0.774899498425331,0.5,0.24,0.24,0.253,20,0,TRUE,16,FALSE
10,2,20,0.33,0.384915887292827,0.891637439716248,0.6,0.24,0.24,0.24055,20,0,TRUE,16,FALSE
10,3,20,0.39,0.166622133377165,0.788925516016769,0.5,0.24,0.24,0.23005,20,0,TRUE,16,FALSE
10,4,21,0.352380952380952,0.451866633078439,0.943855492827822,0.380952380952381,0.24,0.24,0.227301587301587,20,0,TRUE,16,FALSE
10,5,17,0.188235294117647,0.523177216640906,0.987755185246686,0.470588235294118,0.24,0.24,0.224429065743945,20,0,TRUE,16,FALSE
10,6,18,0.144444444444444,0.445389885620648,0.927586603703506,0.5,0.24,0.24,0.228703703703704,20,0,TRUE,16,FALSE
10,7,23,0.260869565217391,0.225628834983061,0.829596986520219,0.391304347826087,0.24,0.24,0.218185255198488,20,0,TRUE,16,FALSE
10,8,15,0.266666666666667,0.154635485572958,0.769983813415625,0.533333333333333,0.28,0.24,0.197422222222222,20,0,TRUE,16,FALSE
10,9,8,0.3,0.46453064704823,0.984930990653726,0.625,0.28,0.24,0.1975,20,0,TRUE,16,FALSE
10,10,6,0.5,0.232150804850301,0.831841652216814,0.666666666666667,0.32,0.24,0.179444444444444,20,0,TRUE,16,FALSE
10,11,5,0.36,0.296435703273712,0.963910718996638,0.4,0.32,0.24,0.168,20,0,TRUE,16,FALSE
10,12,5,0.6,0.884512831079664,1.18753175763787,0.6,0.36,0.28,0.1312,20,0,TRUE,16,FALSE
10,13,12,0.383333333333333,0.366060340095909,0.936107679533945,0.5,0.36,0.32,0.110694444444444,20,0,TRUE,16,FALSE
10,14,9,0.4,0.792301734786919,1.13195856754984,0.333333333333333,0.4,0.36,0.112345679012346,20,0,TRUE,16,FALSE
10,15,6,0.566666666666667,0.469570203974262,0.958693914902524,0.833333333333333,0.4,0.36,0.0983333333333333,20,0,TRUE,16,FALSE
10,16,15,0.586666666666667,0.527624195098301,0.974834274031448,0.666666666666667,0.4,0.36,0.0866666666666667,20,0,TRUE,16,FALSE
11,1,20,-0.08,-0.125414869859775,0.64742866213945,0.6,0.24,0.24,0.2501,20,0,TRUE,8,TRUE
11,2,14,-0.0428571428571429,0.0215745511903191,0.749853952687548,0.285714285714286,0.24,0.24,0.23765306122449,20,0,TRUE,8,TRUE
11,3,8,0.1,-0.17522914292666,0.625129382316957,0.625,0.24,0.24,0.2275,20,0,TRUE,8,TRUE
11,4,7,0.314285714285714,0.452583435861559,0.930094428807462,0.714285714285714,0.24,0.24,0.217142857142857,20,0,TRUE,8,TRUE
11,5,7,0.0285714285714286,-0.263384379942033,0.584404183436262,0.857142857142857,0.24,0.24,0.224489795918367,20,0,TRUE,8,TRUE
11,6,6,-0.0333333333333333,0.0620178972314097,0.720791114543453,0.333333333333333,0.28,0.28,0.179444444444444,20,0,TRUE,8,TRUE
11,7,3,-0.0666666666666667,0.136446073734924,0.776469971987452,0.333333333333333,0.36,0.36,0.106666666666667,20,0,TRUE,8,TRUE
11,8,3,0.133333333333333,0.426414771549462,0.904655688678593,0.333333333333333,0.36,0.4,0.0866666666666667,20,0,TRUE,8,TRUE
12,1,20,0.03,0.144116162513547,0.794043688593231,0.4,0.24,0.24,0.25195,20,0,TRUE,11,TRUE
12,2,17,0.2,0.270582098452152,0.857603532817618,0.588235294117647,0.24,0.24,0.251487889273356,20,0,TRUE,11,TRUE
12,3,17,0.470588235294118,0.404359851595964,0.930165417232018,0.411764705882353,0.24,0.24,0.233979238754325,20,0,TRUE,11,TRUE
12,4,17,0.341176470588235,0.256895198996242,0.843896389899766,0.470588235294118,0.24,0.24,0.226159169550173,20,0,TRUE,11,TRUE
12,5,19,0.315789473684211,0.45121527502246,0.947044398310661,0.421052631578947,0.24,0.24,0.216454293628809,20,0,TRUE,11,TRUE
12,6,14,0.271428571428571,0.237031809590075,0.851520322309823,0.428571428571429,0.24,0.24,0.210714285714286,20,0,TRUE,11,TRUE
12,7,11,0.254545454545455,0.134893188897641,0.779479626965138,0.454545454545455,0.28,0.24,0.171735537190083,20,0,TRUE,11,TRUE
12,8,14,0.257142857142857,0.568589849416786,1.011207031501,0.357142857142857,0.32,0.24,0.157755102040816,20,0,TRUE,11,TRUE
12,9,9,0.266666666666667,0.347043554485318,0.874720952540375,0.333333333333333,0.36,0.24,0.123703703703704,20,0,TRUE,11,TRUE
12,10,10,-0.02,0.0269146011595943,0.737350025271789,0.2,0.36,0.32,0.089,20,0,TRUE,11,TRUE
12,11,1,-0.4,-0.0519578273763964,0.625749754659376,0,0.44,0.52,0.02,20,0,TRUE,11,TRUE
13,1,20,0.23,0.168087905767118,0.770423513963841,0.35,0.24,0.24,0.25595,20,0,TRUE,4,TRUE
13,2,12,0.383333333333333,0.289523254199099,0.848868807274426,0.333333333333333,0.24,0.24,0.232361111111111,20,0,TRUE,4,TRUE
13,3,10,0.56,0.565622218568969,1.00092993860125,0.3,0.24,0.24,0.2068,20,0,TRUE,4,TRUE
13,4,2,0.6,0.780411372399918,1.11693738401893,0.5,0.36,0.28,0.16,20,0,TRUE,4,TRUE
14,1,20,0.09,0.166775718779928,0.79100699280409,0.45,0.24,0.24,0.25055,20,0,TRUE,16,FALSE
14,2,18,-3.07792950077829e-18,-0.0256450807017632,0.701048283335432,0.555555555555556,0.24,0.24,0.24679012345679,20,0,TRUE,16,FALSE
14,3,10,0.36,-0.126803573114283,0.648728849830385,0.4,0.24,0.24,0.2456,20,0,TRUE,16,FALSE
14,4,14,0.6,0.772452540126791,1.10601097664663,0.428571428571429,0.24,0.24,0.228979591836735,20,0,TRUE,16,FALSE
14,5,13,0.676923076923077,0.488225585470193,0.95600473253663,0.461538461538462,0.24,0.24,0.212899408284024,20,0,TRUE,16,FALSE
14,6,9,0.555555555555556,0.261347202619412,0.923890415704782,0.777777777777778,0.24,0.24,0.194074074074074,20,0,TRUE,16,FALSE
14,7,17,0.4,0.281861340259035,0.84297621636734,0.588235294117647,0.24,0.24,0.176678200692042,20,0,TRUE,16,FALSE
14,8,17,0.411764705882353,0.5300388280618,1.00811830062801,0.352941176470588,0.24,0.28,0.155847750865052,20,0,TRUE,16,FALSE
14,9,10,0.5,0.659626683793568,1.06300297176031,0.5,0.28,0.28,0.1546,20,0,TRUE,16,FALSE
14,10,8,0.275,0.349474497614216,0.905107419712962,0.625,0.32,0.36,0.1296875,20,0,TRUE,16,FALSE
14,11,5,0.64,0.741720062729979,1.12108009621274,0.4,0.32,0.36,0.108,20,0,TRUE,16,FALSE
14,12,8,0.5,0.687610379716761,1.06128079909823,0.5,0.36,0.36,0.1075,20,0,TRUE,16,FALSE
14,13,4,0.8,1.20644047380961,1.34287689726836,0.5,0.44,0.36,0.075,20,0,TRUE,16,FALSE
14,14,9,0.822222222222222,0.534593761037324,1.01241858198361,0.555555555555556,0.44,0.36,0.0696296296296296,20,0,TRUE,16,FALSE
14,15,12,0.9,1.04864102376049,1.29784946945113,0.5,0.44,0.36,0.055,20,0,TRUE,16,FALSE
14,16,22,0.9,0.961071097417501,1.22259688855601,0.636363636363636,0.48,0.36,0.042603305785124,20,0,TRUE,16,FALSE
15,1,20,-0.33,-0.142998020467472,0.657785561199198,0.35,0.24,0.24,0.25205,20,0,TRUE,4,TRUE
15,2,11,-0.0545454545454546,-0.148908752820282,0.699060535067833,0.454545454545455,0.24,0.24,0.233719008264463,20,0,TRUE,4,TRUE
15,3,7,-0.0857142857142857,-0.723957373714324,0.404801126706982,0.571428571428571,0.24,0.24,0.171428571428571,20,0,TRUE,4,TRUE
15,4,3,-0.0666666666666667,-0.2361696411232,0.624398131096889,0.666666666666667,0.24,0.28,0.168888888888889,20,0,TRUE,4,TRUE
16,1,20,-0.16,-0.414874436239482,0.515431097816369,0.55,0.24,0.24,0.2544,20,0,TRUE,6,TRUE
16,2,10,0.08,0.153053256732173,0.78805753563246,0.4,0.24,0.24,0.2304,20,0,TRUE,6,TRUE
16,3,8,0,0.277036676016485,0.829054740206985,0.625,0.24,0.24,0.2175,20,0,TRUE,6,TRUE
16,4,8,0,-0.0356703907023024,0.681233659594111,0.375,0.24,0.24,0.216875,20,0,TRUE,6,TRUE
16,5,2,0.2,-0.139999029062854,0.618090803627146,0.5,0.28,0.28,0.19,20,0,TRUE,6,TRUE
16,6,1,0.2,-0.119538275521858,0.591836548565612,0,0.4,0.36,0.12,20,0,TRUE,6,TRUE
17,1,20,0.01,0.141134616200664,0.761739783090588,0.45,0.24,0.24,0.25575,20,0,TRUE,5,TRUE
17,2,10,-0.14,-0.0114558678531487,0.720538056061657,0.7,0.24,0.24,0.249,20,0,TRUE,5,TRUE
17,3,14,0.0857142857142857,0.317416264818016,0.857680870006398,0.357142857142857,0.24,0.24,0.223673469387755,20,0,TRUE,5,TRUE
17,4,4,0.05,-0.410672446310272,0.473277669094807,0.75,0.24,0.28,0.19875,20,0,TRUE,5,TRUE
17,5,1,0.8,1.50395050872443,1.57331319559985,0,0.48,0.32,0.1,20,0,TRUE,5,TRUE
18,1,20,0.01,-0.180666893057781,0.654309427376058,0.4,0.24,0.24,0.25475,20,0,TRUE,9,TRUE
18,2,8,0.05,0.166205411401066,0.800521861441663,0.625,0.24,0.24,0.249375,20,0,TRUE,9,TRUE
18,3,11,0.163636363636364,0.462178189367568,0.958928063454114,0.545454545454545,0.24,0.24,0.218512396694215,20,0,TRUE,9,TRUE
18,4,12,0.25,0.597284176207205,1.05250542699756,0.416666666666667,0.24,0.24,0.20625,20,0,TRUE,9,TRUE
18,5,10,0.04,0.0784891627121737,0.748630797493583,0.7,0.28,0.24,0.1912,20,0,TRUE,9,TRUE
18,6,14,0.128571428571429,0.388793229534315,0.896270267524731,0.571428571428571,0.28,0.28,0.177244897959184,20,0,TRUE,9,TRUE
18,7,13,0.2,-0.0288856092399136,0.696779648471362,0.384615384615385,0.28,0.28,0.154792899408284,20,0,TRUE,9,TRUE
18,8,4,0.55,0.784716896758324,1.12860704204292,0.5,0.4,0.32,0.10875,20,0,TRUE,9,TRUE
18,9,3,0.133333333333333,0.302241093694801,0.854478779495213,0.333333333333333,0.44,0.4,0.06,20,0,TRUE,9,TRUE
19,1,20,-0.11,-0.0702448119788088,0.668351920114794,0.45,0.24,0.24,0.25695,20,0,TRUE,11,TRUE
19,2,12,-0.0333333333333333,0.0195732295560617,0.726408492592128,0.583333333333333,0.24,0.24,0.242777777777778,20,0,TRUE,11,TRUE
19,3,6,-0.0333333333333333,0.284437491045449,0.947565166162805,0.833333333333333,0.24,0.24,0.238333333333333,20,0,TRUE,11,TRUE
19,4,15,-0.24,-0.313997811435497,0.616857562598812,0.666666666666667,0.24,0.24,0.229422222222222,20,0,TRUE,11,TRUE
19,5,24,-0.15,-0.260720351943147,0.585840515708735,0.416666666666667,0.24,0.24,0.222430555555556,20,0,TRUE,11,TRUE
19,6,7,0.0571428571428571,0.0512740075968615,0.73697819083263,0.714285714285714,0.24,0.24,0.215102040816327,20,0,TRUE,11,TRUE
19,7,9,0.244444444444444,0.589480096114655,1.02090777626096,0.444444444444444,0.24,0.24,0.18320987654321,20,0,TRUE,11,TRUE
19,8,8,0.05,0.269324302490831,0.835376141815211,0.125,0.24,0.28,0.183125,20,0,TRUE,11,TRUE
19,9,3,-0.133333333333333,0.207541131627309,0.7682318399414,0.666666666666667,0.28,0.32,0.171111111111111,20,0,TRUE,11,TRUE
19,10,3,0.133333333333333,0.383907482199008,0.913760455257587,0.333333333333333,0.28,0.32,0.153333333333333,20,0,TRUE,11,TRUE
19,11,2,0.1,0.28225791429862,0.825489010913969,0,0.32,0.36,0.135,20,0,TRUE,11,TRUE
20,1,20,-0.14,-0.280849269546169,0.591338998935837,0.4,0.24,0.24,0.2533,20,0,TRUE,5,TRUE
20,2,7,-0.0857142857142857,0.302210233018509,0.86735274350548,0.571428571428571,0.24,0.24,0.231836734693878,20,0,TRUE,5,TRUE
20,3,5,-0.12,-0.779497107235087,0.421513016305947,0.8,0.24,0.24,0.1952,20,0,TRUE,5,TRUE
20,4,3,-0.2,0.458178439727256,0.918420818262438,0.666666666666667,0.24,0.28,0.2,20,0,TRUE,5,TRUE
20,5,1,0.6,1.10613885454458,1.32745872769911,1,0.44,0.32,0.12,20,0,TRUE,5,TRUE
21,1,20,0.05,-0.0525572499961812,0.676981221361614,0.3,0.24,0.24,0.24895,20,0,TRUE,4,TRUE
21,2,9,-0.0666666666666667,-0.608386283260456,0.460053378791409,0.777777777777778,0.24,0.24,0.244938271604938,20,0,TRUE,4,TRUE
21,3,6,0.233333333333333,0.0627008712708265,0.796472796759537,0.666666666666667,0.24,0.24,0.200555555555556,20,0,TRUE,4,TRUE
21,4,2,0.2,0.0331071242787325,0.683648696387476,1,0.4,0.32,0.11,20,0,TRUE,4,TRUE
22,1,20,-0.1,-0.255097365431635,0.600434574238645,0.6,0.24,0.24,0.2563,20,0,TRUE,4,TRUE
22,2,14,0.0285714285714286,-0.278088290096817,0.616320331885581,0.428571428571429,0.24,0.24,0.248163265306122,20,0,TRUE,4,TRUE
22,3,3,0,0.181975394228182,0.792600551244681,0.333333333333333,0.28,0.24,0.193333333333333,20,0,TRUE,4,TRUE
22,4,1,-0.2,-0.762123657836212,0.326433896136021,0,0.4,0.44,0.08,20,0,TRUE,4,TRUE
23,1,20,0.13,-0.182432355893017,0.656752843708237,0.4,0.24,0.24,0.25335,20,0,TRUE,4,TRUE
23,2,12,-0.0833333333333333,-0.11502606962142,0.648160611294011,0.333333333333333,0.24,0.24,0.228194444444444,20,0,TRUE,4,TRUE
23,3,3,-0.4,-0.0955009349215556,0.674135920964289,0.666666666666667,0.24,0.32,0.18,20,0,TRUE,4,TRUE
23,4,1,0.2,-1.11951745827382,0.222792951824237,1,0.44,0.4,0.08,20,0,TRUE,4,TRUE
24,1,20,0.11,0.047377904358215,0.751999554378938,0.45,0.24,0.24,0.25555,20,0,TRUE,16,FALSE
24,2,7,0.457142857142857,0.438273942039775,0.949743934059847,0.571428571428571,0.24,0.24,0.231428571428571,20,0,TRUE,16,FALSE
24,3,3,0.666666666666667,-0.204557632502556,0.571194298116108,0.666666666666667,0.28,0.24,0.193333333333333,20,0,TRUE,16,FALSE
24,4,2,1.2,1.87806401645007,1.72475249494348,0.5,0.48,0.32,0.08,20,0,TRUE,16,FALSE
24,5,4,1.2,1.6627745451273,1.5585962039514,0.5,0.48,0.32,0.08,20,0,TRUE,16,FALSE
24,6,6,1.36666666666667,1.66989775162439,1.66018482304499,0.5,0.52,0.32,0.0516666666666667,20,0,TRUE,16,FALSE
24,7,8,1.5,1.47245099090921,1.51007601945816,0.25,0.52,0.32,0.045625,20,0,TRUE,16,FALSE
24,8,7,1.68571428571429,1.79590916319989,1.62993318860165,0.428571428571429,0.56,0.32,0.0204081632653061,20,0,TRUE,16,FALSE
24,9,9,1.75555555555556,1.39335964409684,1.45557851479594,0.222222222222222,0.64,0.32,0.00790123456790124,20,0,TRUE,16,FALSE
24,10,9,1.71111111111111,1.68997820510187,1.62093646580932,0.777777777777778,0.64,0.32,0.0138271604938272,20,0,TRUE,16,FALSE
24,11,23,1.68695652173913,1.4333547080124,1.46335775906831,0.608695652173913,0.64,0.32,0.0162192816635161,20,0,TRUE,16,FALSE
24,12,32,1.65,1.56995302634627,1.57250172890274,0.59375,0.64,0.32,0.01875,20,0,TRUE,16,FALSE
24,13,59,1.6271186440678,1.61196199695928,1.54645333237202,0.525423728813559,0.64,0.32,0.0196322895719621,20,0,TRUE,16,FALSE
24,14,101,1.6039603960396,1.63671602491343,1.59514825592062,0.485148514851485,0.64,0.32,0.0199921576316047,20,0,TRUE,16,FALSE
24,15,147,1.62176870748299,1.59013316020535,1.55051210643452,0.476190476190476,0.64,0.32,0.0197630616872599,20,0,TRUE,16,FALSE
24,16,197,1.62639593908629,1.70619221405022,1.60549628598621,0.451776649746193,0.64,0.32,0.0196516271998763,20,0,TRUE,16,FALSE
25,1,20,-0.15,-0.254070227223519,0.602388185847071,0.45,0.24,0.24,0.25085,20,0,TRUE,8,TRUE
25,2,12,0.05,-0.115134343706274,0.720241696899328,0.416666666666667,0.24,0.24,0.226527777777778,20,0,TRUE,8,TRUE
25,3,8,0.25,0.15101003983251,0.784244409994359,0.5,0.28,0.24,0.178125,20,0,TRUE,8,TRUE
25,4,3,0.266666666666667,0.554384153084459,0.982294679023324,0.666666666666667,0.36,0.28,0.148888888888889,20,0,TRUE,8,TRUE
25,5,8,0.125,-0.32791289369006,0.575411530708395,0.5,0.36,0.32,0.1246875,20,0,TRUE,8,TRUE
25,6,6,0,-0.201450080696592,0.601100175506943,0.666666666666667,0.36,0.32,0.122222222222222,20,0,TRUE,8,TRUE
25,7,8,0.075,-0.0147302511687071,0.681845589979011,0.5,0.36,0.32,0.1159375,20,0,TRUE,8,TRUE
25,8,4,0.2,0.198527529598486,0.788006881993983,1,0.4,0.32,0.1225,20,0,TRUE,8,TRUE
26,1,20,-0.08,-0.167378333878373,0.650080861585708,0.55,0.24,0.24,0.2561,20,0,TRUE,6,TRUE
26,2,15,0.173333333333333,0.130927932362472,0.762716830692025,0.6,0.24,0.24,0.238577777777778,20,0,TRUE,6,TRUE
26,3,10,0.12,0.167181948126767,0.800622144009382,0.6,0.24,0.24,0.2284,20,0,TRUE,6,TRUE
26,4,9,0.2,0.818234692270242,1.15129109046829,0.444444444444444,0.24,0.24,0.221728395061728,20,0,TRUE,6,TRUE
26,5,9,0.0666666666666667,-0.0371349013691799,0.727725518270423,0.555555555555556,0.24,0.24,0.203456790123457,20,0,TRUE,6,TRUE
26,6,3,0,-0.553068595517057,0.492624961945134,0.333333333333333,0.32,0.36,0.135555555555556,20,0,TRUE,6,TRUE
27,1,20,0.16,0.106020359889053,0.748522848381759,0.5,0.24,0.24,0.2552,20,0,TRUE,6,TRUE
27,2,9,0.266666666666667,0.368150392878443,0.890871248833305,0.444444444444444,0.24,0.24,0.240740740740741,20,0,TRUE,6,TRUE
27,3,9,0.111111111111111,0.565230637626373,0.993994229771099,0.555555555555556,0.24,0.24,0.244444444444444,20,0,TRUE,6,TRUE
27,4,10,0.16,0.0725488608288841,0.740520601186756,0.4,0.24,0.24,0.2324,20,0,TRUE,6,TRUE
27,5,5,0.56,0.352643298094662,0.900764504712596,0.6,0.28,0.24,0.188,20,0,TRUE,6,TRUE
27,6,2,0.4,-0.115946356125066,0.593627140657241,0.5,0.48,0.36,0.07,20,0,TRUE,6,TRUE
28,1,20,-0.04,0.0700155091109526,0.751731610091637,0.55,0.24,0.24,0.256,20,0,TRUE,8,TRUE
28,2,15,0.4,0.373267966527194,0.907740876095477,0.733333333333333,0.24,0.24,0.223555555555556,20,0,TRUE,8,TRUE
28,3,27,0.377777777777778,0.41003593897419,0.920827241719689,0.592592592592593,0.24,0.24,0.210041152263374,20,0,TRUE,8,TRUE
28,4,32,0.20625,0.285489840915295,0.843266716293138,0.53125,0.24,0.24,0.20908203125,20,0,TRUE,8,TRUE
28,5,31,0.2,0.270485616482887,0.869386295801977,0.419354838709677,0.24,0.24,0.207034339229969,20,0,TRUE,8,TRUE
28,6,15,0.106666666666667,0.0326780079398135,0.696462680676202,0.333333333333333,0.24,0.24,0.191555555555556,20,0,TRUE,8,TRUE
28,7,3,0.2,0.0977191969735229,0.717681758548611,0.333333333333333,0.32,0.28,0.146666666666667,20,0,TRUE,8,TRUE
28,8,1,0.2,-0.616570780137325,0.377411963260941,1,0.44,0.4,0.08,20,0,TRUE,8,TRUE
29,1,20,-0.12,0.0451967523037236,0.788705614518713,0.5,0.24,0.24,0.2542,20,0,TRUE,3,TRUE
29,2,15,0.12,-0.111146131951711,0.720112061176311,0.4,0.24,0.24,0.238577777777778,20,0,TRUE,3,TRUE
29,3,4,0.75,0.119906978124858,0.738856728259355,1,0.24,0.28,0.17875,20,0,TRUE,3,TRUE
30,1,20,-8.31718591567943e-18,-0.170454777088098,0.635638675817645,0.5,0.24,0.24,0.2497,20,0,TRUE,11,TRUE
30,2,17,-0.0117647058823529,0.318488305201287,0.863080191007816,0.705882352941177,0.24,0.24,0.240415224913495,20,0,TRUE,11,TRUE
30,3,27,0.0444444444444444,-0.0394757013495385,0.705069895505463,0.592592592592593,0.24,0.24,0.241399176954733,20,0,TRUE,11,TRUE
30,4,22,0.118181818181818,0.0917475889778981,0.745366492094615,0.545454545454545,0.24,0.24,0.231942148760331,20,0,TRUE,11,TRUE
30,5,15,0.08,0.258289265267383,0.836644791809106,0.533333333333333,0.24,0.24,0.2408,20,0,TRUE,11,TRUE
30,6,12,0.133333333333333,0.250976222393298,0.851933488838911,0.583333333333333,0.24,0.24,0.219444444444444,20,0,TRUE,11,TRUE
