"trial","gen","n","gbar","zbar","wbar","pfem","p.fix.pos","p.fix.neg","v","n.pop0","alpha","low.var","ext.gen","extinct"
5,7,1,-0.8,-1.33281508554538,0.174317705242433,0,0.32,0.48,0.1,20,0.0035,TRUE,7,TRUE
6,1,20,0.1,0.188110968208345,0.797295731295713,0.4,0.24,0.24,0.2554,20,0.0035,TRUE,4,TRUE
6,2,12,0.05,0.290417726529698,0.864027452929038,0.416666666666667,0.24,0.24,0.215416666666667,20,0.0035,TRUE,4,TRUE
6,3,3,0.0666666666666667,0.470744565570908,0.948646362262029,0.666666666666667,0.24,0.28,0.195555555555556,20,0.0035,TRUE,4,TRUE
6,4,2,0.4,0.564361562609185,0.981325544220393,1,0.32,0.32,0.15,20,0.0035,TRUE,4,TRUE
7,1,20,0.11,0.0282505063347286,0.705566611561165,0.7,0.24,0.24,0.25225,20,0.0035,TRUE,16,FALSE
7,2,19,0.0631578947368421,0.219929672971117,0.841067559457027,0.368421052631579,0.24,0.24,0.245041551246537,20,0.0035,TRUE,16,FALSE
7,3,9,0.311111111111111,0.158352097424786,0.800379040778225,0.333333333333333,0.24,0.24,0.23679012345679,20,0.0035,TRUE,16,FALSE
7,4,8,0.375,0.433967241924256,0.909102247391233,0.375,0.24,0.24,0.2253125,20,0.0035,TRUE,16,FALSE
7,5,11,0.490909090909091,0.425304945026238,0.945103225140932,0.636363636363636,0.28,0.24,0.209256198347107,20,0.0035,TRUE,16,FALSE
7,6,14,0.471428571428571,0.74543552618599,1.11765921513131,0.285714285714286,0.28,0.24,0.201938775510204,20,0.0035,TRUE,16,FALSE
7,7,10,0.44,0.179858352414573,0.85386739084909,0.7,0.28,0.24,0.1892,20,0.0035,TRUE,16,FALSE
7,8,17,0.588235294117647,0.994491405757505,1.24462165934335,0.647058823529412,0.32,0.24,0.172249134948097,20,0.0035,TRUE,16,FALSE
7,9,35,0.691428571428571,0.621774791316772,1.05190269614302,0.514285714285714,0.32,0.24,0.170089795918367,20,0.0035,TRUE,16,FALSE
7,10,26,0.907692307692308,0.927180611126866,1.20805930511842,0.5,0.36,0.24,0.16,20,0.0035,TRUE,16,FALSE
7,11,32,0.69375,0.784445888282393,1.11780897677076,0.5625,0.36,0.24,0.17107421875,20,0.0035,TRUE,16,FALSE
7,12,42,0.70952380952381,0.887657471294013,1.16685653315693,0.428571428571429,0.36,0.24,0.161689342403628,20,0.0035,TRUE,16,FALSE
7,13,43,0.832558139534884,0.614486010424872,1.03951636533665,0.488372093023256,0.36,0.24,0.139491617090319,20,0.0035,TRUE,16,FALSE
7,14,39,0.81025641025641,0.875300657260596,1.17964034581625,0.512820512820513,0.36,0.24,0.146837606837607,20,0.0035,TRUE,16,FALSE
7,15,43,0.790697674418605,0.674966440957263,1.07024012398468,0.558139534883721,0.36,0.24,0.147723093564089,20,0.0035,TRUE,16,FALSE
7,16,45,0.831111111111111,0.950309321933593,1.21619576759032,0.422222222222222,0.36,0.24,0.143466666666667,20,0.0035,TRUE,16,FALSE
8,1,20,-0.06,0.104531623134971,0.781735749679717,0.35,0.24,0.24,0.2539,20,0.0035,TRUE,3,TRUE
8,2,7,0.314285714285714,0.361006634658633,0.874627184762777,0.285714285714286,0.24,0.24,0.244081632653061,20,0.0035,TRUE,3,TRUE
8,3,2,0.6,0.403566209277037,0.925979063129061,0.5,0.36,0.24,0.18,20,0.0035,TRUE,3,TRUE
9,1,20,-0.07,0.190375660167847,0.796266328625043,0.5,0.24,0.24,0.25315,20,0.0035,TRUE,4,TRUE
9,2,15,-0.0266666666666667,-0.0791725767004687,0.694789776217677,0.466666666666667,0.24,0.24,0.232266666666667,20,0.0035,TRUE,4,TRUE
9,3,9,0.0888888888888889,-0.0294767508516669,0.67644130403492,0.222222222222222,0.24,0.24,0.238765432098765,20,0.0035,TRUE,4,TRUE
9,4,1,0.8,0.457050580968079,0.912967924589355,1,0.44,0.28,0.14,20,0.0035,TRUE,4,TRUE
10,1,20,0.03,-0.0408426142976582,0.692452619296068,0.45,0.24,0.24,0.25645,20,0.0035,TRUE,2,TRUE
10,2,5,-1.10913882245267e-17,0.00205327415601262,0.735176824138857,0.4,0.24,0.24,0.2168,20,0.0035,TRUE,2,TRUE
11,1,20,-0.06,0.251839486520526,0.854253678658797,0.5,0.24,0.24,0.2542,20,0.0035,TRUE,9,TRUE
11,2,15,0.0133333333333333,0.147443417879218,0.829548189214326,0.466666666666667,0.24,0.24,0.238222222222222,20,0.0035,TRUE,9,TRUE
11,3,10,0.72,0.337823186600782,0.855747893171067,0.7,0.24,0.24,0.1972,20,0.0035,TRUE,9,TRUE
11,4,14,0.771428571428571,0.90843653773565,1.19971572546613,0.357142857142857,0.28,0.24,0.181836734693878,20,0.0035,TRUE,9,TRUE
11,5,12,0.716666666666667,0.915639647801273,1.20710927204448,0.333333333333333,0.32,0.24,0.180694444444444,20,0.0035,TRUE,9,TRUE
11,6,9,0.644444444444444,0.559913162776515,0.973857954853283,0.444444444444444,0.32,0.24,0.190617283950617,20,0.0035,TRUE,9,TRUE
11,7,8,0.325,0.343758852074068,0.890430887743857,0.625,0.36,0.32,0.1428125,20,0.0035,TRUE,9,TRUE
11,8,5,0.36,0.214806577415937,0.774033404331759,0.8,0.36,0.32,0.1264,20,0.0035,TRUE,9,TRUE
11,9,8,0.325,0.0771508708871061,0.785858217574282,0.125,0.4,0.32,0.1090625,20,0.0035,TRUE,9,TRUE
12,1,20,0.01,-0.0291788702091389,0.709833803396569,0.4,0.24,0.24,0.25315,20,0.0035,TRUE,16,FALSE
12,2,11,0.254545454545455,0.179867159244112,0.857163512416626,0.454545454545455,0.24,0.24,0.230909090909091,20,0.0035,TRUE,16,FALSE
12,3,11,0.581818181818182,0.615193951731468,1.04447589070319,0.636363636363636,0.24,0.24,0.223305785123967,20,0.0035,TRUE,16,FALSE
12,4,18,0.755555555555556,1.16185881663775,1.30954937489822,0.333333333333333,0.24,0.24,0.200493827160494,20,0.0035,TRUE,16,FALSE
12,5,13,1,0.807576186545071,1.1502841685963,0.538461538461538,0.24,0.24,0.162840236686391,20,0.0035,TRUE,16,FALSE
12,6,8,1.05,0.904271300734001,1.18094547207797,0.75,0.28,0.24,0.175,20,0.0035,TRUE,16,FALSE
12,7,16,0.9,0.939431433218328,1.21295702451749,0.4375,0.28,0.24,0.16953125,20,0.0035,TRUE,16,FALSE
12,8,13,1.2,1.46791877451631,1.52236473704065,0.461538461538462,0.44,0.24,0.132189349112426,20,0.0035,TRUE,16,FALSE
12,9,20,1.29,1.10202461408946,1.29019922870582,0.55,0.44,0.24,0.12295,20,0.0035,TRUE,16,FALSE
12,10,23,1.31304347826087,1.39389599733405,1.4175418852229,0.565217391304348,0.44,0.24,0.117126654064272,20,0.0035,TRUE,16,FALSE
12,11,30,1.27333333333333,1.30147978915193,1.40453756920356,0.4,0.44,0.24,0.121666666666667,20,0.0035,TRUE,16,FALSE
12,12,35,1.18857142857143,1.34829990659167,1.45482919664843,0.485714285714286,0.44,0.24,0.122073469387755,20,0.0035,TRUE,16,FALSE
12,13,36,1.11111111111111,0.787359683313538,1.11890432723949,0.388888888888889,0.44,0.24,0.129012345679012,20,0.0035,TRUE,16,FALSE
12,14,31,1.2258064516129,1.40802657756108,1.44785763544513,0.451612903225806,0.44,0.24,0.121519250780437,20,0.0035,TRUE,16,FALSE
12,15,47,1.37021276595745,1.40477806675119,1.48673457083106,0.51063829787234,0.44,0.24,0.118795835219556,20,0.0035,TRUE,16,FALSE
12,16,49,1.39183673469388,1.10978320508401,1.31021852878603,0.571428571428571,0.44,0.24,0.120666389004581,20,0.0035,TRUE,16,FALSE
13,1,20,-0.14,-0.129082006760116,0.656482973488441,0.3,0.24,0.24,0.2518,20,0.0035,TRUE,3,TRUE
13,2,6,-0.3,0.223128528394264,0.829896476197594,0.333333333333333,0.24,0.24,0.229444444444444,20,0.0035,TRUE,3,TRUE
13,3,2,-0.3,0.374551105504658,0.863553681850364,0,0.36,0.36,0.115,20,0.0035,TRUE,3,TRUE
14,1,20,0.08,-0.0403730450853137,0.717449016494901,0.35,0.24,0.24,0.2561,20,0.0035,TRUE,3,TRUE
14,2,4,-0.25,0.183621495674646,0.789864672600137,0.5,0.24,0.24,0.21375,20,0.0035,TRUE,3,TRUE
14,3,3,-0.333333333333333,-0.729491339695518,0.342752543529413,0.333333333333333,0.28,0.28,0.204444444444444,20,0.0035,TRUE,3,TRUE
15,1,20,0.11,0.304008336513877,0.895782650445713,0.3,0.24,0.24,0.25435,20,0.0035,TRUE,16,FALSE
15,2,16,0.3625,0.162453370327701,0.799021284312988,0.625,0.24,0.24,0.233828125,20,0.0035,TRUE,16,FALSE
15,3,12,0.2,-0.0378645022956258,0.678177502369819,0.583333333333333,0.24,0.24,0.244444444444444,20,0.0035,TRUE,16,FALSE
15,4,9,0.222222222222222,0.16707932134596,0.849383853338539,0.555555555555556,0.24,0.24,0.229876543209877,20,0.0035,TRUE,16,FALSE
15,5,4,0.7,1.30785361047019,1.43388345139608,0.5,0.32,0.24,0.195,20,0.0035,TRUE,16,FALSE
15,6,10,0.7,0.284008939481798,0.855652162626109,0.7,0.32,0.24,0.1874,20,0.0035,TRUE,16,FALSE
15,7,9,0.711111111111111,0.481282489270027,0.942562316236067,0.444444444444444,0.32,0.24,0.155802469135802,20,0.0035,TRUE,16,FALSE
15,8,9,0.533333333333333,0.244167436075944,0.800413928384207,0.555555555555556,0.32,0.24,0.183950617283951,20,0.0035,TRUE,16,FALSE
15,9,6,0.233333333333333,0.286547631000768,0.855919462305809,0.5,0.32,0.24,0.178333333333333,20,0.0035,TRUE,16,FALSE
15,10,10,0.32,0.361811207697413,0.885935309597223,0.4,0.32,0.24,0.164,20,0.0035,TRUE,16,FALSE
15,11,12,0.466666666666667,-0.122533530687365,0.677853284994478,0.833333333333333,0.32,0.24,0.160833333333333,20,0.0035,TRUE,16,FALSE
15,12,14,0.8,0.972393870135694,1.22108616833009,0.285714285714286,0.36,0.24,0.114489795918367,20,0.0035,TRUE,16,FALSE
15,13,7,1.2,1.34340639960045,1.44402743408909,0.428571428571429,0.48,0.32,0.0485714285714286,20,0.0035,TRUE,16,FALSE
15,14,17,1.21176470588235,1.51111224569488,1.52447959507125,0.647058823529412,0.56,0.32,0.048719723183391,20,0.0035,TRUE,16,FALSE
15,15,31,1.2,1.18444292742054,1.35952688121346,0.580645161290323,0.56,0.32,0.0512174817898023,20,0.0035,TRUE,16,FALSE
15,16,45,1.2,1.26862829952859,1.39654842435823,0.333333333333333,0.56,0.32,0.0499061728395062,20,0.0035,TRUE,16,FALSE
16,1,20,-0.11,0.00255307221332422,0.725027820783019,0.55,0.24,0.24,0.25635,20,0.0035,TRUE,7,TRUE
16,2,16,-0.05,0.233012075181717,0.825358582349442,0.5625,0.24,0.24,0.23984375,20,0.0035,TRUE,7,TRUE
16,3,7,-0.114285714285714,0.602984738244259,1.02380521395242,0.285714285714286,0.24,0.24,0.228979591836735,20,0.0035,TRUE,7,TRUE
16,4,5,-0.4,-0.0986943770335185,0.687552459619764,0.2,0.24,0.24,0.1912,20,0.0035,TRUE,7,TRUE
16,5,4,0.1,-0.314916984388599,0.529840412713044,0.5,0.32,0.36,0.1325,20,0.0035,TRUE,7,TRUE
16,6,3,0.4,0.224606046128507,0.835526402890272,0.333333333333333,0.44,0.36,0.0911111111111111,20,0.0035,TRUE,7,TRUE
16,7,1,-0.2,0.340359555599243,0.842725153960908,1,0.44,0.48,0.04,20,0.0035,TRUE,7,TRUE
17,1,20,-0.11,-0.0721923555149904,0.672916681411078,0.6,0.24,0.24,0.25325,20,0.0035,TRUE,5,TRUE
17,2,20,-0.08,-0.36560152343773,0.576023699824976,0.6,0.24,0.24,0.2489,20,0.0035,TRUE,5,TRUE
17,3,8,0.125,0.219731975902943,0.841605980178793,0.5,0.24,0.24,0.2440625,20,0.0035,TRUE,5,TRUE
17,4,5,0.56,0.029311920333848,0.767673800546253,0.4,0.24,0.24,0.2104,20,0.0035,TRUE,5,TRUE
17,5,1,0.8,1.15136414891071,1.35643704486283,0,0.44,0.28,0.14,20,0.0035,TRUE,5,TRUE
18,1,20,-0.21,0.203528396908256,0.8088474461537,0.55,0.24,0.24,0.24735,20,0.0035,TRUE,5,TRUE
18,2,19,0.031578947368421,-0.157016262444521,0.64422191894994,0.526315789473684,0.24,0.24,0.234016620498615,20,0.0035,TRUE,5,TRUE
18,3,14,0.0714285714285714,0.236301265654179,0.849915926788436,0.5,0.24,0.24,0.237857142857143,20,0.0035,TRUE,5,TRUE
18,4,3,-0.133333333333333,-0.094513395622875,0.617873316732429,0.333333333333333,0.24,0.24,0.224444444444444,20,0.0035,TRUE,5,TRUE
18,5,1,0,0.885928174416288,1.185027067117,1,0.36,0.36,0.14,20,0.0035,TRUE,5,TRUE
19,1,20,0.05,-0.239504321303518,0.605050042215315,0.45,0.24,0.24,0.25555,20,0.0035,TRUE,6,TRUE
19,2,11,-0.0909090909090909,-0.0993376975250872,0.637751857420128,0.545454545454545,0.24,0.24,0.231074380165289,20,0.0035,TRUE,6,TRUE
19,3,6,0.0333333333333333,-0.45842849458128,0.501226655013757,0.666666666666667,0.24,0.24,0.221666666666667,20,0.0035,TRUE,6,TRUE
19,4,3,-0.0666666666666667,-0.138309953624145,0.593373961312219,0.333333333333333,0.28,0.28,0.177777777777778,20,0.0035,TRUE,6,TRUE
19,5,2,-0.2,-0.167609539771652,0.825767085249293,0.5,0.28,0.32,0.18,20,0.0035,TRUE,6,TRUE
19,6,1,-0.4,0.00948833490028206,0.657523343108378,0,0.36,0.44,0.1,20,0.0035,TRUE,6,TRUE
20,1,20,0.09,-0.00662121492628895,0.69971836163742,0.5,0.24,0.24,0.25715,20,0.0035,TRUE,8,TRUE
20,2,18,-0.0222222222222222,-0.229405754092401,0.615190969931261,0.666666666666667,0.24,0.24,0.246666666666667,20,0.0035,TRUE,8,TRUE
20,3,15,-0.186666666666667,-0.205759229286298,0.613289856844328,0.533333333333333,0.24,0.24,0.210044444444444,20,0.0035,TRUE,8,TRUE
20,4,16,-0.2875,-0.268915296706303,0.547503451427671,0.625,0.24,0.24,0.202890625,20,0.0035,TRUE,8,TRUE
20,5,14,-0.242857142857143,-0.363561997926224,0.504509520793085,0.5,0.24,0.24,0.18030612244898,20,0.0035,TRUE,8,TRUE
20,6,14,-0.242857142857143,-0.12094596606877,0.669286425517349,0.5,0.24,0.28,0.164795918367347,20,0.0035,TRUE,8,TRUE
20,7,9,-0.288888888888889,-0.404245009329057,0.535845859618307,0.222222222222222,0.28,0.32,0.154074074074074,20,0.0035,TRUE,8,TRUE
20,8,1,-0.4,-0.646930708376897,0.366342766448853,0,0.36,0.44,0.1,20,0.0035,TRUE,8,TRUE
21,1,20,0.12,0.271004983642645,0.85829410201453,0.5,0.24,0.24,0.2539,20,0.0035,TRUE,7,TRUE
21,2,17,-0.0941176470588235,0.00584874100517703,0.727879330722054,0.588235294117647,0.24,0.24,0.233702422145329,20,0.0035,TRUE,7,TRUE
21,3,23,0.130434782608696,0.00145506413322266,0.700912898458109,0.434782608695652,0.24,0.24,0.223364839319471,20,0.0035,TRUE,7,TRUE
21,4,9,-0.133333333333333,-0.0754153776727976,0.664892278464203,0.222222222222222,0.24,0.24,0.203703703703704,20,0.0035,TRUE,7,TRUE
21,5,3,-0.466666666666667,0.123431136877759,0.720322898672042,0.666666666666667,0.24,0.32,0.16,20,0.0035,TRUE,7,TRUE
21,6,5,-0.4,-0.450463220831945,0.589481645612262,0.4,0.24,0.32,0.1672,20,0.0035,TRUE,7,TRUE
21,7,1,0,0.91458398386354,1.20360296594907,1,0.36,0.36,0.14,20,0.0035,TRUE,7,TRUE
22,1,20,-0.06,-0.369253436930658,0.562721354733592,0.65,0.24,0.24,0.2555,20,0.0035,TRUE,5,TRUE
22,2,13,-0.307692307692308,-0.304491092784571,0.60645654585807,0.307692307692308,0.24,0.24,0.237751479289941,20,0.0035,TRUE,5,TRUE
22,3,6,-0.0333333333333333,0.169995885584969,0.757171241288098,0.333333333333333,0.24,0.24,0.213888888888889,20,0.0035,TRUE,5,TRUE
22,4,3,-0.0666666666666667,-0.108277494664801,0.632229013674185,0.333333333333333,0.28,0.28,0.182222222222222,20,0.0035,TRUE,5,TRUE
22,5,1,0,0.14575094159043,0.731040199262916,1,0.4,0.4,0.1,20,0.0035,TRUE,5,TRUE
23,1,20,-0.17,-0.0932407220272057,0.677184123679651,0.3,0.24,0.24,0.25335,20,0.0035,TRUE,16,FALSE
23,2,8,0.175,0.289691931612689,0.862058621172864,0.125,0.24,0.24,0.2484375,20,0.0035,TRUE,16,FALSE
23,3,4,0.95,1.38163433198131,1.47760605272866,0.25,0.28,0.24,0.17375,20,0.0035,TRUE,16,FALSE
23,4,3,1.26666666666667,2.00447170663558,1.7015021412097,0.333333333333333,0.4,0.24,0.146666666666667,20,0.0035,TRUE,16,FALSE
23,5,4,1.3,1.6088091716372,1.5339588165664,0.75,0.44,0.24,0.135,20,0.0035,TRUE,16,FALSE
23,6,8,1.225,1.51831012629165,1.51359397566375,0.5,0.44,0.24,0.1128125,20,0.0035,TRUE,16,FALSE
23,7,13,1.18461538461538,1.5211550476777,1.50059974951822,0.692307692307692,0.44,0.24,0.104378698224852,20,0.0035,TRUE,16,FALSE
23,8,27,1.14074074074074,1.16022828231638,1.330374886703,0.666666666666667,0.44,0.24,0.0842524005486969,20,0.0035,TRUE,16,FALSE
23,9,32,1.0375,0.978881563210063,1.24938210811645,0.5625,0.44,0.24,0.08875,20,0.0035,TRUE,16,FALSE
23,10,30,1.1,1.23681801103742,1.38099854434335,0.466666666666667,0.44,0.24,0.0897111111111111,20,0.0035,TRUE,16,FALSE
23,11,36,1.20555555555556,1.06418774281377,1.29038131639357,0.527777777777778,0.44,0.24,0.0738734567901235,20,0.0035,TRUE,16,FALSE
23,12,52,1.16153846153846,1.15967694265957,1.34712376063628,0.461538461538462,0.44,0.24,0.0700591715976331,20,0.0035,TRUE,16,FALSE
23,13,45,1.14666666666667,1.11313066460598,1.31967366690454,0.377777777777778,0.44,0.24,0.0763753086419753,20,0.0035,TRUE,16,FALSE
23,14,35,1.16571428571429,1.27332580320505,1.36161710210614,0.542857142857143,0.44,0.24,0.0783836734693877,20,0.0035,TRUE,16,FALSE
23,15,44,1.09090909090909,1.05597236865542,1.29046624466117,0.659090909090909,0.44,0.28,0.0743388429752066,20,0.0035,TRUE,16,FALSE
23,16,61,1.15737704918033,1.2574362462782,1.36002362846909,0.491803278688525,0.44,0.28,0.0726256382692825,20,0.0035,TRUE,16,FALSE
24,1,20,0.02,0.00559425315420266,0.758685166550687,0.6,0.24,0.24,0.254,20,0.0035,TRUE,8,TRUE
24,2,15,0.0133333333333333,-0.165108092234172,0.656516260589806,0.533333333333333,0.24,0.24,0.242666666666667,20,0.0035,TRUE,8,TRUE
24,3,10,0.14,0.126745734263535,0.810196884611108,0.5,0.24,0.24,0.2086,20,0.0035,TRUE,8,TRUE
24,4,9,-0.0666666666666667,-0.246473785497785,0.553579628502305,0.444444444444444,0.24,0.24,0.194567901234568,20,0.0035,TRUE,8,TRUE
24,5,3,0.333333333333333,0.862452813132273,1.17312683589476,0.666666666666667,0.32,0.32,0.146666666666667,20,0.0035,TRUE,8,TRUE
24,6,6,0.5,-0.108708990207442,0.641655405314447,0.666666666666667,0.36,0.32,0.127222222222222,20,0.0035,TRUE,8,TRUE
24,7,6,0.433333333333333,0.467802452989831,0.925999237208555,0.333333333333333,0.36,0.32,0.112777777777778,20,0.0035,TRUE,8,TRUE
24,8,4,0.6,1.01402893912269,1.25765987098692,0.5,0.4,0.32,0.1275,20,0.0035,TRUE,8,TRUE
25,1,20,-0.09,-0.383590574456567,0.594192471212936,0.5,0.24,0.24,0.25195,20,0.0035,TRUE,4,TRUE
25,2,17,0.105882352941176,0.416305729403756,0.915282641372779,0.470588235294118,0.24,0.24,0.243321799307958,20,0.0035,TRUE,4,TRUE
25,3,10,0.26,0.352888613244189,0.901934825014213,0.7,0.24,0.24,0.2402,20,0.0035,TRUE,4,TRUE
25,4,7,0.257142857142857,0.686162107281359,1.06767430276597,0.428571428571429,0.24,0.24,0.215510204081633,20,0.0035,TRUE,4,TRUE
26,1,20,0.18,0.472979892023293,0.947864960396389,0.65,0.24,0.24,0.2534,20,0.0035,TRUE,4,TRUE
26,2,25,0.12,0.196706181232295,0.803433841695991,0.52,0.24,0.24,0.2512,20,0.0035,TRUE,4,TRUE
26,3,13,0.2,0.360192545606493,0.892525651194501,0.230769230769231,0.24,0.24,0.235976331360947,20,0.0035,TRUE,4,TRUE
26,4,3,-0.133333333333333,-0.69040099928571,0.369832499206076,0.333333333333333,0.24,0.24,0.206666666666667,20,0.0035,TRUE,4,TRUE
27,1,20,-0.03,0.0836901353768535,0.740584749499746,0.45,0.24,0.24,0.25395,20,0.0035,TRUE,6,TRUE
27,2,17,0.141176470588235,0.765477589942201,1.12149307413252,0.352941176470588,0.24,0.24,0.229688581314879,20,0.0035,TRUE,6,TRUE
27,3,9,0.2,0.411661924520004,0.913127130567697,0.666666666666667,0.24,0.24,0.211358024691358,20,0.0035,TRUE,6,TRUE
27,4,12,0.433333333333333,-0.0142647174368044,0.698568932827331,0.166666666666667,0.28,0.24,0.148888888888889,20,0.0035,TRUE,6,TRUE
27,5,4,0.5,0.918655144197015,1.19286753030994,0.5,0.4,0.28,0.13,20,0.0035,TRUE,6,TRUE
27,6,3,0.4,0.57107940719288,1.00835316517461,0.666666666666667,0.4,0.28,0.131111111111111,20,0.0035,TRUE,6,TRUE
28,1,20,0.12,-0.0820230562747269,0.671156268366813,0.35,0.24,0.24,0.2509,20,0.0035,TRUE,11,TRUE
28,2,10,0.4,0.675413649952182,1.05324696783039,0.6,0.24,0.24,0.2172,20,0.0035,TRUE,11,TRUE
28,3,10,0.22,0.0735833022681235,0.797559508045264,0.9,0.24,0.24,0.2202,20,0.0035,TRUE,11,TRUE
28,4,15,0.346666666666667,0.547777484637538,0.996540792615156,0.6,0.24,0.28,0.176977777777778,20,0.0035,TRUE,11,TRUE
28,5,14,0.328571428571429,-0.0693850535189123,0.673469608821309,0.642857142857143,0.28,0.28,0.170714285714286,20,0.0035,TRUE,11,TRUE
