"trial","gen","n","gbar","zbar","wbar","p.fix.pos","p.fix.neg","v","n.pop0","alpha","low.var","ext.gen","extinct"
3637,6,12,0.383333333333333,0.334113069301432,0.908503395555513,0.08,0,0.361527777777778,20,0,FALSE,15,FALSE
3637,7,9,0.622222222222222,1.06525398183939,1.31536038589679,0.12,0.04,0.318271604938272,20,0,FALSE,15,FALSE
3637,8,8,0.9,0.747431130678132,1.13788913445651,0.16,0.04,0.2875,20,0,FALSE,15,FALSE
3637,9,4,1.25,1.12802280282157,1.32006516321916,0.24,0.04,0.27375,20,0,FALSE,15,FALSE
3637,10,11,1.05454545454545,1.09368482699358,1.31654112010055,0.24,0.04,0.268925619834711,20,0,FALSE,15,FALSE
3637,11,8,1.275,1.18423117519259,1.39813707777461,0.32,0.08,0.1865625,20,0,FALSE,15,FALSE
3637,12,8,1.175,1.3785186232696,1.48905250657594,0.32,0.12,0.2040625,20,0,FALSE,15,FALSE
3637,13,8,1.325,1.40130691663749,1.45984646027487,0.44,0.16,0.1471875,20,0,FALSE,15,FALSE
3637,14,19,1.45263157894737,1.30418681138763,1.43044881218024,0.44,0.16,0.145318559556787,20,0,FALSE,15,FALSE
3637,15,39,1.37948717948718,1.31331559879817,1.42585954561989,0.44,0.16,0.137094017094017,20,0,FALSE,15,FALSE
3638,1,20,-0.07,0.0100515070813061,0.830518893621777,0,0,0.48615,20,0,FALSE,4,TRUE
3638,2,10,0.08,0.301848218007358,0.923513706645756,0,0,0.4268,20,0,FALSE,4,TRUE
3638,3,9,0.422222222222222,0.0937340710603503,0.775208073225856,0,0,0.404444444444444,20,0,FALSE,4,TRUE
3638,4,1,0.2,0.618174166794886,1.05854125619107,0.36,0.32,0.16,20,0,FALSE,4,TRUE
3639,1,20,0.06,0.123167864794435,0.848483592392316,0,0,0.4911,20,0,FALSE,6,TRUE
3639,2,25,-0.168,-0.0160874067246453,0.761022517794176,0,0,0.474176,20,0,FALSE,6,TRUE
3639,3,12,0.0166666666666667,0.306181026493299,0.905629831882977,0,0,0.438472222222222,20,0,FALSE,6,TRUE
3639,4,9,0.177777777777778,-0.206649990392998,0.650003757213813,0.04,0.04,0.370617283950617,20,0,FALSE,6,TRUE
3639,5,5,0.16,-0.0680500776704597,0.674381604704287,0.04,0.12,0.316,20,0,FALSE,6,TRUE
3639,6,1,0.4,-0.0308144954186355,0.677420608886311,0.4,0.32,0.14,20,0,FALSE,6,TRUE
3640,1,20,0.07,-0.398550622590856,0.634677021433665,0,0,0.48895,20,0,FALSE,3,TRUE
3640,2,9,-0.0888888888888889,-0.203212785331902,0.666542609059368,0,0,0.473333333333333,20,0,FALSE,3,TRUE
3640,3,2,-0.4,-0.451743789945816,0.53239613904039,0.04,0.16,0.35,20,0,FALSE,3,TRUE
3641,1,20,0.14,0.188081745963801,0.856152478848689,0,0,0.4852,20,0,FALSE,5,TRUE
3641,2,18,0.411111111111111,-0.0267387460247904,0.757290856647352,0,0,0.462777777777778,20,0,FALSE,5,TRUE
3641,3,15,0.253333333333333,-0.0238673818798555,0.727252608739849,0,0,0.4512,20,0,FALSE,5,TRUE
3641,4,13,0.0461538461538461,0.343725121270121,0.923110314739481,0,0,0.434319526627219,20,0,FALSE,5,TRUE
3641,5,5,0.56,0.275904103503459,0.972351209723407,0,0,0.4088,20,0,FALSE,5,TRUE
3642,1,20,0.08,-0.0542225203028907,0.730721338994577,0,0,0.4869,20,0,FALSE,15,FALSE
3642,2,14,3.9809857065485e-18,0.16593843256397,0.818677519948419,0,0,0.475918367346939,20,0,FALSE,15,FALSE
3642,3,14,0.0428571428571429,-0.0654774724179711,0.780885974873033,0,0,0.438469387755102,20,0,FALSE,15,FALSE
3642,4,9,0.6,1.07290116286145,1.3508941318499,0.04,0,0.394074074074074,20,0,FALSE,15,FALSE
3642,5,15,0.666666666666667,0.718928085871997,1.12460484811097,0.04,0,0.370044444444444,20,0,FALSE,15,FALSE
3642,6,22,0.927272727272727,0.939821011261656,1.24576193578886,0.04,0,0.367190082644628,20,0,FALSE,15,FALSE
3642,7,24,0.758333333333333,1.07246274393051,1.33138355850549,0.04,0,0.364409722222222,20,0,FALSE,15,FALSE
3642,8,22,0.745454545454545,1.0698477871465,1.33414768286676,0.04,0,0.344380165289256,20,0,FALSE,15,FALSE
3642,9,24,0.775,0.683482080465052,1.11434108665016,0.08,0,0.312881944444444,20,0,FALSE,15,FALSE
3642,10,35,0.965714285714286,0.916333694669899,1.22869616744339,0.12,0.04,0.298351020408163,20,0,FALSE,15,FALSE
3642,11,36,1.08333333333333,1.05371644344503,1.30258927721233,0.16,0.04,0.279212962962963,20,0,FALSE,15,FALSE
3642,12,43,1.06046511627907,1.19130258484674,1.37505159118052,0.16,0.04,0.283969713358572,20,0,FALSE,15,FALSE
3642,13,70,1.08285714285714,1.20013697836628,1.35925959884421,0.16,0.04,0.291179591836735,20,0,FALSE,15,FALSE
3642,14,103,1.15533980582524,1.08294022281251,1.33363985811744,0.16,0.04,0.286748986709398,20,0,FALSE,15,FALSE
3642,15,138,1.17391304347826,1.19180828825632,1.36845320011714,0.16,0.04,0.283608485612266,20,0,FALSE,15,FALSE
3643,1,20,-0.1,0.04627190768614,0.777854030353799,0,0,0.4849,20,0,FALSE,4,TRUE
3643,2,17,-0.329411764705882,-0.394168868071571,0.545442750451559,0,0,0.450865051903114,20,0,FALSE,4,TRUE
3643,3,7,-0.457142857142857,-0.761315956870603,0.429271311067225,0.04,0,0.386530612244898,20,0,FALSE,4,TRUE
3643,4,1,0,-1.28046883710989,0.205747027637008,0.36,0.36,0.14,20,0,FALSE,4,TRUE
3644,1,20,-0.22,-0.231354263286972,0.674410793523399,0,0,0.494,20,0,FALSE,3,TRUE
3644,2,14,-0.228571428571429,-0.257493923424266,0.662730850231225,0,0,0.48530612244898,20,0,FALSE,3,TRUE
3644,3,4,-0.45,-0.221870531852603,0.653536346783012,0.04,0.08,0.38875,20,0,FALSE,3,TRUE
3645,1,20,0.06,0.0631003057174748,0.833964846194769,0,0,0.4878,20,0,FALSE,4,TRUE
3645,2,14,0.314285714285714,0.206445614409065,0.856211881202859,0,0,0.455510204081633,20,0,FALSE,4,TRUE
3645,3,4,0.6,0.551287561983041,1.02572872515529,0.04,0.04,0.3475,20,0,FALSE,4,TRUE
3645,4,3,0.4,0.217549742090297,0.878424827809051,0.12,0.08,0.335555555555556,20,0,FALSE,4,TRUE
3646,1,20,-0.04,-0.0647097749671398,0.729214806373683,0,0,0.4907,20,0,FALSE,15,FALSE
3646,2,26,-0.123076923076923,-0.134762331708767,0.711985214016019,0,0,0.467218934911243,20,0,FALSE,15,FALSE
3646,3,16,-0.2,-0.0900565289241572,0.733790469970102,0,0,0.4571875,20,0,FALSE,15,FALSE
3646,4,12,0.15,0.041667563866181,0.821428718956325,0,0,0.439305555555556,20,0,FALSE,15,FALSE
3646,5,10,0.12,0.0473410626634385,0.760114201659682,0.04,0.04,0.3712,20,0,FALSE,15,FALSE
3646,6,6,0.4,0.521198050101646,1.06947601653465,0.04,0.04,0.366666666666667,20,0,FALSE,15,FALSE
3646,7,8,0.45,0.582593790708252,1.0460504114196,0.12,0.08,0.26875,20,0,FALSE,15,FALSE
3646,8,12,-0.0333333333333333,-0.175709751197201,0.638465079158308,0.12,0.12,0.281111111111111,20,0,FALSE,15,FALSE
3646,9,14,-0.0142857142857143,-0.0626052050850089,0.731026484426689,0.12,0.16,0.265204081632653,20,0,FALSE,15,FALSE
3646,10,10,0.44,0.272608120659273,0.839716784552323,0.2,0.2,0.1856,20,0,FALSE,15,FALSE
3646,11,3,0.4,0.976355408622934,1.2866552265755,0.28,0.28,0.171111111111111,20,0,FALSE,15,FALSE
3646,12,9,0.266666666666667,-0.321747410976681,0.571132224046673,0.28,0.28,0.175061728395062,20,0,FALSE,15,FALSE
3646,13,7,0.114285714285714,-0.136534455132669,0.71700030285702,0.28,0.28,0.164489795918367,20,0,FALSE,15,FALSE
3646,14,11,0.163636363636364,-0.0599384832404041,0.734338411456431,0.28,0.28,0.164628099173554,20,0,FALSE,15,FALSE
3646,15,9,0.311111111111111,0.192071388752202,0.854992672389202,0.32,0.28,0.152345679012346,20,0,FALSE,15,FALSE
3647,1,20,0.1,0.281519578808031,0.915885305099171,0,0,0.4927,20,0,FALSE,11,TRUE
3647,2,14,0,0.0240790091625299,0.754049675075904,0,0,0.438367346938776,20,0,FALSE,11,TRUE
3647,3,11,0.109090909090909,0.0269754379533228,0.790488224163152,0,0,0.399504132231405,20,0,FALSE,11,TRUE
3647,4,7,0.228571428571429,0.31239209894811,0.908058299307092,0,0,0.36530612244898,20,0,FALSE,11,TRUE
3647,5,12,-0.0666666666666667,-0.329557624094289,0.582924489542835,0.04,0.04,0.35,20,0,FALSE,11,TRUE
3647,6,9,-0.0222222222222222,-0.169578570528267,0.742981909517083,0.08,0.04,0.322469135802469,20,0,FALSE,11,TRUE
3647,7,9,0.133333333333333,0.117831486551233,0.805183428275264,0.12,0.08,0.299012345679012,20,0,FALSE,11,TRUE
3647,8,8,0.575,1.0279087109709,1.31568453954449,0.16,0.08,0.2646875,20,0,FALSE,11,TRUE
3647,9,7,0.142857142857143,0.0419340403047399,0.771764109568511,0.28,0.24,0.217959183673469,20,0,FALSE,11,TRUE
3647,10,5,-0.08,-0.263912669534464,0.589374758874812,0.32,0.28,0.1688,20,0,FALSE,11,TRUE
3647,11,2,0.1,0.392134783556091,0.96438694539725,0.36,0.32,0.135,20,0,FALSE,11,TRUE
3648,1,20,-0.08,0.121273571150361,0.83517077837175,0,0,0.486,20,0,FALSE,7,TRUE
3648,2,15,0.12,0.15363397022249,0.83264028225651,0,0,0.446933333333333,20,0,FALSE,7,TRUE
3648,3,17,0.0823529411764706,-0.0141322861161481,0.721758132238369,0,0,0.446228373702422,20,0,FALSE,7,TRUE
3648,4,10,-0.06,-0.0161020542009588,0.783653886336319,0,0,0.4194,20,0,FALSE,7,TRUE
3648,5,11,0.0545454545454546,-0.0992586047666146,0.716103979076971,0,0,0.377520661157025,20,0,FALSE,7,TRUE
3648,6,6,0,-0.122337274004648,0.731361401985025,0.08,0,0.346666666666667,20,0,FALSE,7,TRUE
3648,7,5,0,0.0472130952489536,0.771538998509297,0.08,0,0.3208,20,0,FALSE,7,TRUE
3649,1,20,-5.55653613398821e-18,-0.0519755773060275,0.760416202597923,0,0,0.4863,20,0,FALSE,15,FALSE
3649,2,19,0.105263157894737,0.250612960932472,0.890540478359221,0,0,0.470526315789474,20,0,FALSE,15,FALSE
3649,3,10,0.68,0.68784234877304,1.10974235122364,0,0,0.4204,20,0,FALSE,15,FALSE
3649,4,17,0.552941176470588,0.965616652662701,1.25097578190603,0,0,0.416332179930796,20,0,FALSE,15,FALSE
3649,5,22,0.8,0.833767617571809,1.19772244606095,0.04,0,0.384710743801653,20,0,FALSE,15,FALSE
3649,6,32,0.6625,0.860011435371858,1.21358400804332,0.04,0,0.387890625,20,0,FALSE,15,FALSE
3649,7,28,0.792857142857143,0.817404745069433,1.19702468740762,0.08,0,0.370994897959184,20,0,FALSE,15,FALSE
3649,8,52,0.896153846153846,0.902841148643514,1.2116360550629,0.08,0,0.363468934911243,20,0,FALSE,15,FALSE
3649,9,60,0.993333333333333,1.15879703030166,1.34989000371696,0.08,0,0.349888888888889,20,0,FALSE,15,FALSE
3649,10,61,1.04262295081967,0.935275159699555,1.23626103431064,0.08,0,0.353985487772104,20,0,FALSE,15,FALSE
3649,11,76,1.17631578947368,1.26167785251522,1.41391318920115,0.08,0,0.344234764542936,20,0,FALSE,15,FALSE
3649,12,108,1.24074074074074,1.20738411962148,1.39286336322403,0.08,0,0.343515089163237,20,0,FALSE,15,FALSE
3649,13,180,1.32111111111111,1.19385753535666,1.37491704341888,0.08,0,0.345842592592593,20,0,FALSE,15,FALSE
3649,14,219,1.34520547945205,1.36688388898012,1.43477087114707,0.08,0,0.339597589708305,20,0,FALSE,15,FALSE
3649,15,335,1.34388059701493,1.33033597129082,1.43172546249898,0.08,0,0.334708309200267,20,0,FALSE,15,FALSE
3650,1,20,-0.16,-0.00539239169478033,0.763266221816781,0,0,0.4828,20,0,FALSE,15,FALSE
3650,2,13,-0.0153846153846154,-0.194941470755288,0.723282785631257,0,0,0.471005917159763,20,0,FALSE,15,FALSE
