"n.pop0","ext.gen","gen","gbar","gvar","zbar","zvar","wbar","wvar","n"
20,7,6,0.0544304233777918,0.182895491688751,0.0145571842701867,0.321926746803797,0.76130768832218,0.0824409261626744,95
20,7,7,0.0408421052631579,0.275767841234291,-0.0466253110694573,0.568451091288488,0.74261216968884,0.128128667882285,95
20,8,1,0.0123076923076923,0.0947088911088911,0.0209661309752827,0.118590509548676,0.767817315014188,0.0292748671736516,78
20,8,2,0.0457535577965276,0.0772239292896375,0.0595770083638974,0.095777027782001,0.779428258898479,0.024699678887403,78
20,8,3,0.0877451777636035,0.0700716388637955,0.147357299346046,0.12047737746068,0.82785749718388,0.030229867608576,78
20,8,4,0.129675198716896,0.0792303469626289,0.151695823020797,0.132882545124801,0.827521547401462,0.035605491621466,78
20,8,5,0.163314464088418,0.0968529072892983,0.15592343556362,0.152979138931386,0.833181331457736,0.0378048009415483,78
20,8,6,0.17518673239642,0.12717919008479,0.143488133029599,0.223611418789222,0.830362071517151,0.0538594253853246,78
20,8,7,0.173719631508093,0.142603973525323,0.0979122923834563,0.281491595290719,0.80487908506403,0.0721839197510074,78
20,8,8,0.174481074481074,0.195251579561784,0.154353160760119,0.542219044809087,0.84323407575702,0.141740248028706,78
20,9,1,0.0889393939393939,0.123172703962704,0.0844027605543721,0.155139192062829,0.802561752863362,0.035174715194124,66
20,9,2,0.144866873525442,0.0964972027943496,0.175200557238701,0.136324812038847,0.843080721817181,0.0327955419584129,65
20,9,3,0.162542414567254,0.0953938659283918,0.194319526128939,0.12468652307318,0.854486244910693,0.0317409046865412,65
20,9,4,0.194504089090062,0.0998106280263326,0.241183333544166,0.0928138970898938,0.868231919465738,0.0233940791947833,65
20,9,5,0.156620610469108,0.0856558924530174,0.1960444086812,0.154006957242203,0.849690143612586,0.0401563512252368,65
20,9,6,0.17759705915,0.0919149870810078,0.168901487608364,0.244399125604596,0.841545157704555,0.0634188317172987,65
20,9,7,0.192525790448867,0.0963909256247131,0.192438706674378,0.137526975952853,0.852968973287706,0.0366819517471993,65
20,9,8,0.191640782294628,0.122529581762193,0.143903060686011,0.247578902762317,0.8194821654021,0.0645620696967362,65
20,9,9,0.187342657342657,0.119943338984248,0.127219170287069,0.41720898775512,0.814501081396134,0.115730801499343,65
20,10,1,0.1175,0.0977225806451613,0.147849259543332,0.0995132254731686,0.831058208918433,0.0257673740088397,32
20,10,2,0.179184967357288,0.0729857448964725,0.236326137104714,0.0903155429194627,0.870389751265754,0.0234731401724324,32
20,10,3,0.193783064765411,0.0594840263835889,0.169497775594736,0.0729302488677266,0.840730878879681,0.0193285447981525,32
20,10,4,0.216357158179261,0.0742119265530117,0.276672956496244,0.117616847843273,0.892759395934597,0.033210549487591,32
20,10,5,0.224646063421555,0.0858279434275278,0.222045294144926,0.110650339994149,0.868196504114554,0.0297686874783509,32
20,10,6,0.233912068833944,0.0863908833951886,0.232022973299446,0.171577471359329,0.874021080918559,0.0451408851405167,32
20,10,7,0.22292134999396,0.0670868837597522,0.212868368281994,0.111480658677519,0.862143996379724,0.0307296405395255,32
20,10,8,0.235641862706007,0.0961410042957459,0.196229990383792,0.141159503878575,0.853104564476521,0.0368356726693109,32
