"n.pop0","extinct","gen","gbar","gvar","zbar","zvar","wbar","wvar","n"
20,FALSE,1,0.0518008185538881,0.022189922021187,0.0559510354938527,0.0486398577238358,0.80071386621375,0.0111365998720339,733
20,FALSE,2,0.274743009480169,0.0645426398999892,0.290621764266534,0.0951521016855362,0.914449041987486,0.0230848905496931,733
20,FALSE,3,0.475147915204413,0.106881398685819,0.491628904074202,0.149799898978452,1.01236013902313,0.0377791936366276,733
20,FALSE,4,0.633118683067824,0.128929123962283,0.642541718155259,0.165221017614014,1.08927044744986,0.0434085468096017,733
20,FALSE,5,0.765837348266384,0.142239925971574,0.781651572124397,0.181192545412564,1.15997458225963,0.0472280724991919,733
20,FALSE,6,0.864102526196647,0.149358969293,0.865473317038295,0.181334208728954,1.20178188118419,0.0460633515256512,733
20,FALSE,7,0.958066097800956,0.155451627010624,0.971504691639929,0.193259297242141,1.25166918907843,0.0480094651846288,733
20,FALSE,8,1.03337617583215,0.156043650273951,1.03898659903675,0.17629431854887,1.28590987278149,0.0428435910259478,733
20,FALSE,9,1.08877484247409,0.165578739189291,1.10076304166134,0.191048023811805,1.31690224408987,0.0456730028580802,733
20,FALSE,10,1.1348552980454,0.176559470904265,1.13122767725336,0.196769834227725,1.33099997549618,0.0460603733488143,733
20,FALSE,11,1.18138681379644,0.18939848383442,1.18072817144313,0.204050828359496,1.35433186166244,0.0471062316458165,733
20,FALSE,12,1.22389581505635,0.196932527446999,1.23004199723524,0.202682275680298,1.3796118813508,0.046953753590687,733
20,FALSE,13,1.27336472275333,0.201356995476628,1.28348850174248,0.215276234431749,1.40325440853345,0.0483292476677702,733
20,FALSE,14,1.30702879150418,0.208613500529886,1.31090475313864,0.217511869893425,1.41511820586908,0.0486013069651355,733
20,FALSE,15,1.34571485605908,0.212372635340674,1.34725588341799,0.238525902896138,1.43317721113326,0.0528060749848978,733
20,TRUE,1,-0.0330650154798762,0.0224133714474823,-0.0387867798221398,0.0460488749420714,0.753757393899926,0.0103129570717547,1292
20,TRUE,2,0.0620762289124009,0.0731195820652724,0.0397533055353003,0.118301940750644,0.78959916274073,0.0272011829377332,1290
20,TRUE,3,0.123884465694759,0.149381236970055,0.115182298104704,0.220267824197303,0.824550618405185,0.0529275479340786,1256
20,TRUE,4,0.17275768950864,0.217987986289757,0.174061864688473,0.323621813889756,0.852978464436699,0.0781906630097619,1098
20,TRUE,5,0.255672293662277,0.235041714535278,0.234379106009758,0.380641309806925,0.883711877053261,0.0908681375101614,825
20,TRUE,6,0.323419130353915,0.247495166665924,0.30821639314516,0.342801966581932,0.917748050642541,0.0901547533274057,592
20,TRUE,7,0.355195500846648,0.267991364093531,0.349740540640335,0.448731489339149,0.936750760223857,0.114655074450705,418
20,TRUE,8,0.442401425273405,0.265145363989973,0.418301402038863,0.409263183139226,0.972550897467633,0.110324680293019,291
20,TRUE,9,0.457263780674797,0.261407620356441,0.431216007868983,0.529258310943937,0.983747659891183,0.123689801490017,209
20,TRUE,10,0.467437581961803,0.319952815641196,0.429569314599261,0.426286760274332,0.978869128126075,0.111965376800949,153
20,TRUE,11,0.56725432311228,0.289352310321,0.53821392493516,0.412098341112802,1.03398222946296,0.119466777220385,103
20,TRUE,12,0.588575284288952,0.187854731877668,0.475541123714418,0.436682797494179,1.00003918262887,0.12037913876964,68
20,TRUE,13,0.650990287490288,0.206621836871912,0.734043729687978,0.424896743876497,1.14339388630228,0.131626317082461,40
20,TRUE,14,0.706162464985994,0.199117813792184,0.764385407532991,0.541030626281748,1.11847069221352,0.136150641165605,17
60,FALSE,1,0.0153659780668197,0.00812753951543491,0.0154175035600999,0.0163300476176922,0.78107473475655,0.00376786025606139,1307
60,FALSE,2,0.185163617048418,0.0246687871895791,0.186260302094033,0.0382583801955594,0.861521278523212,0.00919241127632455,1307
60,FALSE,3,0.33802106654599,0.0448166029465481,0.343428092843374,0.0614977597938905,0.938801724846318,0.0154178038696336,1307
60,FALSE,4,0.491579133951289,0.06658382962794,0.500247118095614,0.0937805279205304,1.01663316257228,0.0240260762774095,1307
60,FALSE,5,0.62357181023257,0.0876078949833551,0.626186519403673,0.109397281421068,1.07845094168574,0.0280317819775554,1307
60,FALSE,6,0.749286644420081,0.100000661722258,0.761389455021932,0.12236343055265,1.14782254875204,0.0313662719255358,1307
60,FALSE,7,0.837866499918079,0.123183189576806,0.838514293711587,0.147928114316099,1.18642096749636,0.0373387949205177,1307
60,FALSE,8,0.92099509369456,0.132221974976857,0.934166809430131,0.146967732043796,1.23496292338507,0.0366356957165432,1307
60,FALSE,9,0.995871457731139,0.140894792441675,0.999803645230968,0.161569988555265,1.26679420309022,0.0395759469796856,1307
60,FALSE,10,1.06747817937398,0.15122730980943,1.07400536784712,0.163874332841145,1.30312673089664,0.0394115194298368,1307
60,FALSE,11,1.13377876261681,0.16372390702384,1.13453437493337,0.182292692702282,1.33110628017121,0.0423603114798769,1307
60,FALSE,12,1.18997885109485,0.165246471956772,1.20158767771972,0.183193610099215,1.36356966786623,0.0419291616771983,1307
60,FALSE,13,1.24864932755282,0.176552868790307,1.25378135048258,0.188526894944968,1.38703872583904,0.041904140463043,1307
60,FALSE,14,1.30681087519001,0.182910981122726,1.30443049542564,0.204253930858681,1.41001178986332,0.0448316888067985,1307
60,FALSE,15,1.352358013544,0.195535495666187,1.34980582034484,0.222231705111726,1.43075539578536,0.0486441415023241,1307
60,TRUE,1,-0.0200510677808728,0.00716247995469276,-0.022398091127143,0.0168373030349021,0.76164196238145,0.00381269826243233,718
60,TRUE,2,0.0843753926913855,0.0255873311604871,0.077105913645507,0.0407397824984285,0.807085889084237,0.00942651505333447,718
60,TRUE,3,0.157530611627631,0.0520860574246437,0.154539430376151,0.0742883022572146,0.842484865356827,0.0174385291765422,718
60,TRUE,4,0.203211989661749,0.0770671650776466,0.213607281598579,0.117724681762225,0.873675245581056,0.0292773025907583,712
60,TRUE,5,0.255679417407575,0.134363490854413,0.252883915152956,0.189701729868835,0.889889226531305,0.0477977552864002,685
60,TRUE,6,0.330022730569291,0.163930629540727,0.311706469528435,0.241142936348468,0.920756238740916,0.0607431312214978,619
60,TRUE,7,0.346577329227222,0.208722096763292,0.338016400442996,0.284791013720837,0.936014574178698,0.0737610808230312,528
60,TRUE,8,0.381173572803562,0.239807909787842,0.388981540396277,0.376310585706984,0.958585315832828,0.093800104524163,419
60,TRUE,9,0.440309143167259,0.257422417703316,0.40871193017433,0.441774473351238,0.973216868531395,0.115280921011748,310
60,TRUE,10,0.499729132738034,0.363116626962931,0.47386858895368,0.564204083885393,0.996791121020189,0.13968964944033,228
60,TRUE,11,0.541332493685435,0.303664482017957,0.516342272482162,0.425074468782367,1.01425310119896,0.112953756935785,148
60,TRUE,12,0.486920058269903,0.386364275332416,0.470668636972555,0.69596362284178,0.998977219811301,0.155922888235049,95
