"n.pop0","ext.gen","gen","gbar","gvar","zbar","zvar","wbar","wvar","n"
20,2,1,-0.0923529411764706,0.0258791443850267,-0.126087935503185,0.0455981657910784,0.710959003472626,0.00833487043430742,34
20,2,2,-0.0824308208131738,0.120190489423409,-0.130763251887073,0.21112190642436,0.70917674361606,0.0404731431256126,34
20,3,1,-0.0722784810126582,0.0218941385148754,-0.109201424744786,0.0433040373014499,0.720751542294645,0.0101225429770003,158
20,3,2,-0.0108092803005018,0.103410382883709,-0.0950542630671122,0.189997802219237,0.727695714027885,0.0419687950518945,158
20,3,3,-0.0280193891902753,0.34456348166001,-0.0937471371237092,0.474982986328696,0.727403681660978,0.112768782842254,158
20,4,1,-0.0455677655677656,0.0231357977806507,-0.0595784454296517,0.0417656282240016,0.742804013690263,0.00882567240154354,273
20,4,2,0.0312783881487314,0.0763758150865798,-0.00656297453860408,0.10878902784832,0.766983920821663,0.0253562168809878,273
20,4,3,0.0881120287923076,0.1512253625625,0.0588792454593764,0.232662907860514,0.796223038502846,0.0518260206654569,273
20,4,4,0.0889513132370275,0.398603820871772,0.113734768597309,0.614440550419651,0.82682485122433,0.148889586089679,273
20,5,1,-0.0384549356223176,0.0209803611070001,-0.0494863938025332,0.044913369880695,0.750155258482017,0.0102087488224185,233
20,5,2,0.0358487911444608,0.0658940022461719,0.0240362489388524,0.0986906681661981,0.782260451961599,0.0225343486159812,233
20,5,3,0.0625808234611501,0.107730740648168,0.0746190012095972,0.159827786749133,0.801064458298332,0.0390298834808322,233
20,5,4,0.0729018042921363,0.157184056916405,0.00559803428289238,0.251453081825828,0.77001699540185,0.0602085065736884,233
20,5,5,0.107237612173234,0.304128560359618,0.0310988439422436,0.592850270747407,0.786692292108571,0.139259961268116,233
20,6,1,-0.0274857142857143,0.019807435139573,-0.0298623481001365,0.0475326875291943,0.758664220115358,0.0105624069515034,175
20,6,2,0.0845944482023478,0.0576297397090596,0.0843648763031549,0.0925922104630683,0.809352030395826,0.0218183265838012,174
20,6,3,0.155734012953519,0.0857323273567965,0.14460292174501,0.141390550269612,0.836370580206832,0.0380536800983269,174
20,6,4,0.15813165729545,0.162102821716417,0.158707989267449,0.205623261359021,0.838569091683795,0.0495881756025045,174
20,6,5,0.219141922891923,0.242895459789984,0.172396775441128,0.335182708236204,0.8489812734807,0.0766623189367966,174
20,6,6,0.282917350848385,0.353918817215722,0.225678494109527,0.569915016076027,0.876667628307949,0.150704169819008,174
20,7,1,-0.0150393700787402,0.0219220222472191,-0.00754425629587032,0.045924897343639,0.767604725727632,0.0104556982005779,127
20,7,2,0.0960534797311329,0.0586058044958667,0.0701657973516505,0.0945618373059697,0.805003630590972,0.023297796064952,127
20,7,3,0.196074195472202,0.104969525118641,0.210842886155349,0.139631541589953,0.871387585655494,0.0352576029175332,127
20,7,4,0.213681060897828,0.157561543370933,0.221674354182105,0.206103857607957,0.873996708403782,0.0511674576344462,127
20,7,5,0.24824592876225,0.227115225650207,0.255407788630437,0.304517024105441,0.893884232877288,0.0757039208092584,127
20,7,6,0.244235554471775,0.267782860521532,0.277509784197913,0.349173143019719,0.902017800749353,0.0894270021976163,127
20,7,7,0.232283464566929,0.390474338043346,0.199380032485928,0.720312382485466,0.860072682940072,0.185991769625997,127
20,8,1,0.000853658536585365,0.0183288919000301,0.0315589842280625,0.0475646865394955,0.781874894250186,0.0108775340777698,82
20,8,2,0.102274396873082,0.0569708239041489,0.10631742590992,0.0870550698213115,0.822568128123843,0.0200327648050085,82
20,8,3,0.233189164556208,0.0929486538194217,0.244112096660042,0.155755461651848,0.888319949549896,0.0398275056205008,82
20,8,4,0.314585689152064,0.120526692195267,0.355853494628701,0.166575497147299,0.947178609264459,0.0388600333062737,82
20,8,5,0.378130478639804,0.216786574077706,0.376420978283007,0.315397717092545,0.952518609480148,0.0742090919627626,82
20,8,6,0.364086164984743,0.256854962129554,0.289120589388982,0.309696470612606,0.907708391525869,0.0807828459676443,82
20,8,7,0.398059934247165,0.308232023951377,0.44020705773935,0.475932162341201,0.983240959423366,0.117442110809711,82
20,8,8,0.444474800267483,0.431401025685438,0.457228957980358,0.746632789154839,0.993884759308912,0.198948634042135,82
20,9,1,-0.00107142857142857,0.0237115584415584,0.0312191927885143,0.0586076969563378,0.782058905184803,0.0139319317936677,56
20,9,2,0.119929827919531,0.0516425932235889,0.106857468756309,0.0916110119979853,0.821981150952087,0.0224247392700787,56
20,9,3,0.155632620658755,0.0875766375835196,0.165735832886402,0.138193703386913,0.853078094400114,0.0320754983262905,56
20,9,4,0.223984078460967,0.186503549263781,0.263124431686931,0.25206949234073,0.891748635075071,0.0557307305183033,56
20,9,5,0.316409686836742,0.13321988489205,0.393289885527757,0.180485804380392,0.962075456726283,0.0477217467639258,56
20,9,6,0.284547392823766,0.199329461697353,0.339417660614142,0.186044273387531,0.935274956396874,0.0487647693384877,56
20,9,7,0.323558574070654,0.231259748576164,0.363740207098008,0.349231460985951,0.944871926617741,0.0923965062707692,56
20,9,8,0.359379489558061,0.300261570468995,0.242731244006975,0.387354552840308,0.876660509389734,0.0993042617505089,56
20,9,9,0.415698051948052,0.415841406785855,0.358015125644932,1.20618264716231,0.963009118237938,0.252081346498743,56
20,10,1,0.00666666666666667,0.0238546666666667,0.0333099648096708,0.0344362826671936,0.788089515612742,0.00856391056533274,51
20,10,2,0.152166823859883,0.0496894221926636,0.18457490405228,0.0669782757771968,0.854297864573965,0.0166282864855021,50
20,10,3,0.270887596390538,0.0985543032511098,0.236582860900943,0.116551264189149,0.888168843580138,0.0279729119896769,50
20,10,4,0.336628147160707,0.0886467394657418,0.362245597314625,0.154192830930631,0.948607121472656,0.0370891542498975,50
20,10,5,0.411940933607455,0.109737603006225,0.462816193586171,0.155673067929097,0.995698006833171,0.0404746800041016,50
20,10,6,0.370527910293017,0.140428308097694,0.382064661111003,0.193068761501722,0.953657727079332,0.0510797750051625,50
20,10,7,0.354853342411092,0.186421105770037,0.283520818446803,0.279353598304325,0.900577117859598,0.0658739505098202,50
20,10,8,0.395055400481871,0.223064686144306,0.271450684983138,0.286549781717183,0.895697976929395,0.0787046577844009,50
20,10,9,0.360680952380952,0.259532007520015,0.32832707645043,0.371785912073137,0.91905930989145,0.104688387140507,50
20,10,10,0.312666666666667,0.437261224489796,0.3135921721559,0.598102008355628,0.922077124225637,0.166416917557505,50
20,11,1,-0.00428571428571428,0.0254016806722689,0.0187233784224587,0.0308309273359883,0.786466612699947,0.00710774223005551,35
20,11,2,0.192912077504293,0.087478348331264,0.181264036208771,0.1227486049559,0.857593626830492,0.0299148288508515,35
