"n.pop0","extinct","gen","gbar","gvar","zbar","zvar","wbar","wvar","n"
20,FALSE,1,0.0553811991117691,0.0229845768018203,0.0665956210792599,0.0473909509437762,0.805818162408738,0.0108172880429209,1351
20,FALSE,2,0.287456642148487,0.0679110355264437,0.307043661905672,0.102209508359838,0.921341335185276,0.0255292757500835,1350
20,FALSE,3,0.486716863104968,0.0951267786175512,0.495777287101205,0.13650470120803,1.01544934607396,0.0347537090843831,1350
20,FALSE,4,0.653469048864914,0.115700633589809,0.665248880583252,0.153723281941324,1.0999296367811,0.0407637464511416,1350
20,FALSE,5,0.77829474378504,0.140637215556412,0.782379960496802,0.174800308296675,1.15886287535235,0.044186100301811,1350
20,FALSE,6,0.875556604848644,0.147002504384633,0.881155706091224,0.179267167723859,1.20836924643707,0.0447985188996158,1350
20,FALSE,7,0.964984037145498,0.162696008702952,0.977199232829714,0.193355008348198,1.25473181909808,0.047212525980317,1350
20,FALSE,8,1.037275424006,0.17247328126178,1.04983416048459,0.199505684035316,1.29071783719229,0.0473436617651328,1350
20,FALSE,9,1.10002884311794,0.173096367272001,1.111598450141,0.195497157387642,1.32171393418983,0.0458848061330685,1350
20,FALSE,10,1.1549176430386,0.17552688923364,1.15332131660884,0.193197777617023,1.34028363099911,0.0441581943633043,1350
20,FALSE,11,1.19976546547093,0.180630620030488,1.20567816958186,0.206587243799916,1.3661291730783,0.0461577474133715,1350
20,FALSE,12,1.24418173300641,0.186139989337919,1.24356471349334,0.205691118298752,1.38486999284561,0.0458286617394879,1350
20,FALSE,13,1.28602848186321,0.191615243662205,1.28586665605296,0.212134648765731,1.40415327945507,0.0464484838630894,1350
20,FALSE,14,1.32600135081574,0.195981972677916,1.3292454503394,0.208555266409935,1.42365645789863,0.0453354879583254,1350
20,FALSE,15,1.36208053754022,0.202189982742023,1.36184476703177,0.226213407056256,1.4389925619831,0.0487930911612958,1350
20,TRUE,1,-0.0318837297093243,0.0244013973522474,-0.0345113296740336,0.0491725653610665,0.756419315653229,0.0111470141775126,2649
20,TRUE,2,0.0492152919809929,0.0755973930894826,0.0354231526737362,0.120650908224763,0.787380324775903,0.027650220468131,2648
20,TRUE,3,0.115470524391935,0.1516174915889,0.119460394619995,0.244874535734584,0.828032961082388,0.058489171826738,2553
20,TRUE,4,0.163317877968398,0.224244753520521,0.147903489711467,0.360526561209009,0.841571721384839,0.0827421161041817,2190
20,TRUE,5,0.215650885654561,0.250421593447229,0.222311974247579,0.374898971821192,0.875954616113927,0.0901066014814151,1666
20,TRUE,6,0.287688872012331,0.262875503137958,0.289254577560488,0.406309356530654,0.908429008834301,0.0991193994343383,1241
20,TRUE,7,0.31894550249891,0.308245915377897,0.289000088574752,0.447041757058185,0.911214426253556,0.105953120796397,884
20,TRUE,8,0.397129758632149,0.272689735150691,0.389548213387468,0.440429255395793,0.956877234206645,0.109698651243416,625
20,TRUE,9,0.451172363403701,0.282319240967811,0.434014977849764,0.444933657574696,0.981649242030927,0.110578663537518,430
20,TRUE,10,0.458116463075727,0.262613966400027,0.402429294953296,0.510653293939398,0.969135971816847,0.130736096713647,285
20,TRUE,11,0.521744087958221,0.264349567036934,0.509902128609648,0.383429683504899,1.01960241417067,0.107048058487349,183
20,TRUE,12,0.600867771760597,0.297676727362649,0.582113205770095,0.44213522298102,1.05579833606451,0.125117777464423,116
20,TRUE,13,0.553813686313686,0.37708517228498,0.410720516645622,0.594408982986021,0.961280105052145,0.159947105585788,66
20,TRUE,14,0.492777777777778,0.409495849297573,0.507176205251453,0.650364094453361,1.02008487433511,0.186493265533676,30
60,FALSE,1,0.0156593186372745,0.00835193859875146,0.0180139895988912,0.0165641399599513,0.781953391006644,0.00377674431775842,2495
60,FALSE,2,0.186032094033773,0.0266751292112279,0.191474168926996,0.0388770144390521,0.863829687395209,0.00945653723917186,2495
60,FALSE,3,0.345536589175237,0.0466740547751918,0.347462055993486,0.0654011836655673,0.939872601295582,0.0163950674863401,2495
60,FALSE,4,0.497522814153291,0.0691862134387605,0.5008919640542,0.0919598028968237,1.01697865287405,0.0237620843039451,2495
60,FALSE,5,0.628681402172058,0.0887250280552297,0.639170868768873,0.109444879293239,1.08682273618059,0.0282906147198394,2495
60,FALSE,6,0.739045869778635,0.104636289941442,0.749910001198162,0.132273283040158,1.1421443360382,0.0337881367828841,2495
60,FALSE,7,0.831441828082346,0.119732403632925,0.832766570342402,0.148005283568938,1.18376899892693,0.0376763373387936,2495
60,FALSE,8,0.921975475738693,0.132154090772351,0.926903066611127,0.154254069102981,1.23166658135621,0.0389493048811055,2495
60,FALSE,9,1.00121307581167,0.14685942949491,1.00533902383852,0.173043996056038,1.26939745601373,0.0422588786981593,2495
60,FALSE,10,1.06861225005222,0.155576803006096,1.06916248938104,0.173040242054303,1.30141921174552,0.0420889504752754,2495
60,FALSE,11,1.13300261807884,0.159645845598629,1.14213650878183,0.17433930508954,1.33622176878201,0.0417811160337022,2495
60,FALSE,12,1.18413315640786,0.167807240094906,1.18616685580963,0.184297850888891,1.35648507997306,0.0432144274397168,2495
60,FALSE,13,1.2366733188767,0.175590636617078,1.2406519710601,0.188955916785249,1.38216777820663,0.0434030748429439,2495
60,FALSE,14,1.28428693969195,0.183125262430361,1.28832026250163,0.199240379442549,1.40445479759691,0.0447794467552391,2495
60,FALSE,15,1.32912679410871,0.193826441307828,1.3218856633718,0.216814996791718,1.41844078913692,0.0487486710644767,2495
60,TRUE,1,-0.0199180509413068,0.00807971402456742,-0.0224239673451608,0.0159692679246591,0.762168500140693,0.00357849999264244,1505
60,TRUE,2,0.082849532470006,0.0253928472101539,0.0729261184479977,0.0410421653156181,0.805970462018793,0.00954412252039859,1505
60,TRUE,3,0.160428557208467,0.049918052379522,0.15223231980857,0.071325635691016,0.842556383300746,0.0175255419640024,1505
60,TRUE,4,0.21527715733367,0.0868129759970011,0.209832719677155,0.114254306741603,0.870010576735829,0.028561896060477,1499
60,TRUE,5,0.264847898017269,0.137617551183825,0.251752841370518,0.211938157298916,0.890993764592426,0.0511273576452746,1437
60,TRUE,6,0.300723762249973,0.174759215395632,0.284845116689554,0.279605907123843,0.90827936261842,0.0697756995656121,1308
60,TRUE,7,0.32500500203643,0.207523067773148,0.324802538583124,0.343523858695637,0.92757968025793,0.0848961717473858,1088
60,TRUE,8,0.373704590295998,0.224013933623676,0.374857304962758,0.336689230315589,0.954842677480095,0.0878186909417956,860
60,TRUE,9,0.429497305318586,0.275489653305829,0.409667731043592,0.406983146071418,0.970249199355267,0.103138021272368,653
60,TRUE,10,0.43592007785085,0.278439638547633,0.404491580635789,0.415959243733184,0.966742902444093,0.106116793636122,461
60,TRUE,11,0.466463904386315,0.300185752864122,0.435008249869457,0.40339541435664,0.978561193391938,0.106942080373799,318
60,TRUE,12,0.511558332365014,0.319427230045929,0.47451616638128,0.464751899714399,0.996314063525841,0.123477390775493,206
60,TRUE,13,0.50584159667493,0.363118179618591,0.483420899846479,0.544055746877935,1.00998659379452,0.147076686519685,117
60,TRUE,14,0.407080519480519,0.395353305587012,0.322453931581984,0.57730014117343,0.911362246274723,0.158658471503114,50
