"n.pop0","extinct","gen","gbar","gvar","zbar","zvar","wbar","wvar","n"
60,FALSE,2,0.113476466467559,0.0137460151373976,0.116731661604888,0.0266571867333207,0.815869047826821,0.00677819738275531,1564
60,FALSE,3,0.223602783152107,0.0248995502942968,0.234998001994289,0.0441360039052104,0.875378750173557,0.0116532002609802,1564
60,FALSE,4,0.324700591241377,0.0379262563882616,0.335122465859241,0.0644865618121778,0.926712343318673,0.0175680021227076,1564
60,FALSE,5,0.416266577544622,0.0493482684801679,0.424760579984279,0.0782847014878137,0.973760664587578,0.0216216134208115,1564
60,FALSE,6,0.507285376722722,0.0630814165452093,0.522834853351173,0.0976549572044228,1.02506380893361,0.027617294772056,1564
60,FALSE,7,0.580846764629635,0.0731281840735288,0.589330002251098,0.1080358872435,1.05954344118733,0.0306161008218443,1564
60,FALSE,8,0.646266920498019,0.0825587360322452,0.650339709030007,0.112611234454401,1.09284438732445,0.0319991529120872,1564
60,FALSE,9,0.702482076663058,0.0879269559703155,0.715464584257541,0.118866187087425,1.12659895658424,0.0334750386047292,1564
60,FALSE,10,0.75394577197637,0.0985227443799746,0.776248909839504,0.136047554177362,1.15866816979866,0.0389294051114954,1564
60,FALSE,11,0.793655829409214,0.105911441764742,0.803970583639697,0.130091195398343,1.17370614970166,0.0362885151976961,1564
60,FALSE,12,0.829640757248418,0.113731299625067,0.829941470045708,0.143496732808652,1.18796629074301,0.0402938134989662,1564
60,FALSE,13,0.859990386444056,0.120548955807494,0.860750114114696,0.155924625508887,1.20403911482652,0.0431495546510605,1564
60,FALSE,14,0.883396810519457,0.130697658250092,0.880605411447586,0.165472768774461,1.21425937665028,0.0466834314261451,1564
60,FALSE,15,0.906360634585371,0.14145031655552,0.901663723734909,0.177155045141668,1.22548824964774,0.0503520853147289,1564
60,TRUE,1,-0.00935823754789272,0.00783399819312341,-0.00924448843141578,0.0160326975110506,0.768450011851493,0.00370161832313194,2436
60,TRUE,2,0.0475520050519088,0.0138496930442259,0.0441726714471781,0.0289297174967006,0.779377056527195,0.00718762696913081,2436
60,TRUE,3,0.096842494849271,0.0276399546573075,0.0876535006155536,0.0505210196345059,0.800742029663473,0.0127046720320965,2436
60,TRUE,4,0.137126898460909,0.0497780549901603,0.126527343487385,0.097693446460521,0.820301317864682,0.0245471696645737,2428
60,TRUE,5,0.180524844845448,0.0792703442430641,0.175744559169324,0.149893017673683,0.844341076896262,0.0380284754050016,2337
60,TRUE,6,0.213793103110406,0.104806775998309,0.20126273442031,0.187859131299656,0.85649893383334,0.0486976860619986,2112
60,TRUE,7,0.247066720308464,0.124307504688475,0.232634222120223,0.238807659110572,0.872441241210575,0.0621222068735305,1761
60,TRUE,8,0.268311637531753,0.143819874732934,0.257384045004622,0.249299804851639,0.885070027380853,0.065445466167516,1420
60,TRUE,9,0.298289677505714,0.147019161962442,0.267972652455202,0.296227839434286,0.893940680581104,0.0769388091713068,1067
60,TRUE,10,0.335584333463117,0.161305607652178,0.319267682963067,0.330148696656134,0.920701958444833,0.0869171239414669,790
60,TRUE,11,0.354445960377519,0.15772405091419,0.35278009516473,0.359936000110757,0.935585133543818,0.0979813971666108,546
60,TRUE,12,0.380640492231535,0.174500241856669,0.325625676534757,0.317073879768289,0.919277825495064,0.0868312362836823,343
60,TRUE,13,0.428107251082251,0.186738207287527,0.406710589308428,0.361153998267764,0.963956956330302,0.104913032263415,200
60,TRUE,14,0.432922998986829,0.208139329486084,0.405971251733292,0.551437560996576,0.96132523495256,0.157549222190393,94
