"n.pop0","extinct","gen","gbar","gvar","zbar","zvar","wbar","wvar","n"
20,FALSE,1,0.041689497716895,0.0239003422570601,0.0597189881069293,0.048950071639964,0.802224573236177,0.0109766681005907,1095
20,FALSE,2,0.173250664738448,0.0331550845257752,0.188391500368004,0.0641312351900484,0.852388714991966,0.01658514809709,1095
20,FALSE,3,0.30322086637257,0.0468041207511892,0.310601430597084,0.0831426014794821,0.913144203204594,0.0223853060571644,1095
20,FALSE,4,0.407327129571002,0.0602849323332036,0.424625778514568,0.104700590709834,0.973544724853191,0.0291484375233748,1095
20,FALSE,5,0.496709075622021,0.0711592347452805,0.516589277481592,0.109765547011625,1.02082189079981,0.0309144297130418,1095
20,FALSE,6,0.572342107963812,0.0826142008109621,0.592129648458728,0.10840988072788,1.06153117344778,0.0310614998325625,1095
20,FALSE,7,0.629138414649569,0.0891738931505876,0.63283536813624,0.12013363800461,1.08279297380889,0.0345623774008244,1095
20,FALSE,8,0.684260346495776,0.0894385178563166,0.700003755454872,0.117275743393897,1.11848240614091,0.0332725789844939,1095
20,FALSE,9,0.729857340976607,0.0999329110533928,0.745958022390053,0.121920035428827,1.14251475218565,0.0348556044630725,1095
20,FALSE,10,0.770422630881663,0.103009289656657,0.769022068360243,0.134453693019917,1.15538649552678,0.038459596473042,1095
20,FALSE,11,0.808136311657669,0.106760810687794,0.814580046273186,0.132484870954819,1.17899760109858,0.0370042595602391,1095
20,FALSE,12,0.838947766155255,0.112228957216468,0.843943260662553,0.136685871799646,1.1950813673428,0.0385803992050828,1095
20,FALSE,13,0.866160361768247,0.114142259412442,0.873794054568658,0.136432610017999,1.21036244913496,0.0387480928552257,1095
20,FALSE,14,0.893858642362381,0.117972733275111,0.89407131193109,0.150473335542394,1.22120786336067,0.0418981826561673,1095
20,FALSE,15,0.920392585434796,0.120610939271306,0.922838808203999,0.143467965705407,1.23707500270459,0.0400492012660003,1095
20,TRUE,1,-0.0133390705679862,0.0237994528290256,-0.0201264878157045,0.0490243892788759,0.763277043162914,0.0109525632346011,2905
20,TRUE,2,0.0284519324946053,0.0399047554144814,0.0158578955195616,0.0824419505421508,0.764933383712359,0.0198670666635083,2904
20,TRUE,3,0.0644612150157953,0.0811880242369385,0.0464730554812154,0.157129417834777,0.781203635913812,0.0379120884315638,2848
20,TRUE,4,0.0937208811386304,0.115276442922141,0.0790536357015692,0.217362380895784,0.796653932314571,0.0532378470643247,2533
20,TRUE,5,0.132013794601881,0.139181281370114,0.121265169316822,0.272308879915832,0.819733501805615,0.0662503090307984,2068
