"n.pop0","ext.gen","gen","gbar","gvar","zbar","zvar","wbar","wvar","n"
20,2,1,-0.102210526315789,0.0265663381858903,-0.155261391513654,0.043794136634484,0.698707915215839,0.00984804154209189,95
20,2,2,-0.0466507936507937,0.168822444830149,-0.112765550752335,0.350014921763944,0.720789161247869,0.0799776054396991,95
20,3,1,-0.0729201101928375,0.0236687974673911,-0.0984809748916602,0.045730455597304,0.726660386912061,0.0101609022625945,363
20,3,2,-0.0292333818909729,0.101082984344316,-0.0858968894399452,0.157031774021656,0.729157522394241,0.0346443795700727,363
20,3,3,0.0567685513140059,0.304118319527688,0.0556842659391873,0.583689584553517,0.801699040411931,0.140569599482971,363
20,4,1,-0.0487809523809524,0.0217614881861141,-0.0552639156217862,0.048841678202633,0.744828423129056,0.0110273328642404,525
20,4,2,-0.00367729698756267,0.0690311461470932,-0.0310184527092786,0.106693581378275,0.757082949402897,0.0241720399818906,524
20,4,3,0.0188145352003682,0.165692997766345,-0.02452300100096,0.256797824413066,0.754239621405645,0.0587270650829361,524
20,4,4,0.0445331312029785,0.384759685520204,-0.00683631008726533,0.706488332056544,0.772668547188293,0.156769153031692,524
20,5,1,-0.0270352941176471,0.0229449633740289,-0.0348699358105234,0.0494644088822024,0.757451438738356,0.0115600184097283,425
20,5,2,0.0476575301773581,0.0648038162120138,0.047534998180806,0.0995045456280417,0.791362953685576,0.0227398375508798,425
20,5,3,0.0817411765457877,0.137271875838952,0.0755888894258083,0.179554682366443,0.810215893134413,0.0413813562800655,425
20,5,4,0.102642111517653,0.24990341248102,0.0644580037993883,0.33108393143164,0.797603910973689,0.0754295586589012,425
20,5,5,0.0920069094304388,0.433026916993771,0.0875390391833012,0.712442078615167,0.812675536417697,0.164785645840757,425
20,6,1,-0.0283193277310924,0.0255589651590974,-0.0202666678698019,0.0534202932700414,0.761495682887265,0.0122912134069063,357
20,6,2,0.0534822491190553,0.058646829181805,0.0558734259402647,0.0931502839905487,0.794969427901636,0.0221914739772966,357
20,6,3,0.114712417854745,0.101848953851322,0.131945360579741,0.158505339252083,0.833912715247456,0.0385491881405246,357
20,6,4,0.154321427263266,0.153243848904866,0.160173367929237,0.233424163443912,0.844979901428164,0.0557402696125373,357
20,6,5,0.138277791668795,0.225349936524066,0.130740261019789,0.331997000949268,0.82686358879506,0.0792224003566095,357
20,6,6,0.180582010582011,0.39350975678314,0.1660201714831,0.697235646070133,0.848643802747836,0.166046075449484,357
20,7,1,-0.0155212355212355,0.0241907156325761,-0.00585400642668836,0.0463263490615395,0.773116380081931,0.0102852616099458,259
20,7,2,0.0778110252465712,0.0606270178089432,0.0783358747977682,0.0864938719784186,0.809014160341749,0.0203788445090256,259
20,7,3,0.162363110899195,0.0994731464116749,0.17913335848655,0.13735148052705,0.85573874198433,0.0337899042680553,259
20,7,4,0.190287451273245,0.140228684460433,0.20880839236303,0.21213661972927,0.871049768490892,0.0489274975894873,259
20,7,5,0.204892206797337,0.180128927483183,0.199683739383522,0.25288072826547,0.865661694895118,0.0648647824163535,259
20,7,6,0.228079778269767,0.267967539095358,0.174497625508691,0.371838385944197,0.851103395645844,0.0916726019847723,259
20,7,7,0.159812966955824,0.485029234848646,0.104842298935807,0.787415881586267,0.823869770838728,0.173714547688457,259
20,8,1,-0.010974358974359,0.020300592122654,0.00357513043611359,0.0383626413586338,0.775859778709183,0.0083547536413094,195
20,8,2,0.115625496067638,0.0655727539110543,0.110562511884033,0.0954568201867293,0.825255065250397,0.0213028900814807,195
20,8,3,0.187460569823251,0.0779539715303543,0.231650895246452,0.115830700884151,0.879382839478032,0.029601202911543,195
20,8,4,0.201268793845739,0.106406175134044,0.169482588871424,0.159164157113503,0.849505458608147,0.039772320601247,195
20,8,5,0.249571749800189,0.151765094213375,0.277384800657873,0.201415325560838,0.899802189688972,0.0493927779924232,195
20,8,6,0.286786897234866,0.219506694978346,0.307802037375231,0.287189498518323,0.917197908189198,0.0719949861810694,195
20,8,7,0.276360598833843,0.297674056111745,0.242413324505925,0.365087677049078,0.88923673928602,0.0901867737398692,195
20,8,8,0.28526862026862,0.394497596195056,0.267029819089823,0.66583248775757,0.89210255235431,0.162711758130542,195
20,9,1,0.00468965517241379,0.023780632183908,0.0193680010651111,0.0385108741344465,0.7827490081968,0.00811213384893636,145
20,9,2,0.112108175447364,0.0629408719829484,0.131698348174542,0.105568551187071,0.836853127841036,0.0247597645789604,145
