"n.pop0","ext.gen","gen","gbar","gvar","zbar","zvar","wbar","wvar","n"
60,4,2,0.00147052232120489,0.0149685783524026,-0.0236520602550965,0.040092794390896,0.747630713867943,0.00993157839942734,91
60,4,3,0.0349448171632025,0.0530953674418414,-0.012752220100577,0.0906255202805838,0.750429392776634,0.0235966048705974,91
60,4,4,-0.0171392146602231,0.133386649842121,-0.102018163849054,0.356289591334771,0.717337123213361,0.0838016104329586,91
60,5,1,-0.0331407407407407,0.00783304805996473,-0.0314100576599877,0.014998329574409,0.757297513831506,0.00340473945618034,225
60,5,2,0.018344594654441,0.0136648357117755,0.00355688979400238,0.02907131180882,0.758626940959147,0.00703956044700329,225
60,5,3,0.0388274450551872,0.032501966617781,0.00181324932388246,0.0635454587353707,0.76055269270962,0.0154338412635663,225
60,5,4,0.0734300447412576,0.0786796788833515,-0.0221239678705388,0.142194206538489,0.745770223463746,0.0348616881512981,225
60,5,5,0.101928972262306,0.171919979041461,0.0814648818147164,0.477524441165906,0.801461534271093,0.117689628203053,225
60,6,1,-0.0173789173789174,0.00807425315425316,-0.0188210602444071,0.0155931579278843,0.762362342390649,0.00357215889019937,351
60,6,2,0.0373647169051202,0.0142328313651944,0.0253098735993733,0.0317896284014457,0.771144288490691,0.00766435016945646,351
60,6,3,0.0740963141237271,0.0263825699398513,0.0604832423136604,0.0448497089872762,0.786787114578813,0.0112930193765532,351
60,6,4,0.0950214753811548,0.0476125453634611,0.0660714275738124,0.0788934245482817,0.790362443991374,0.0197278468533479,351
60,6,5,0.111030012188316,0.0999329750826341,0.0657145092445079,0.158351083669129,0.78721814330654,0.0388535210287869,351
60,6,6,0.128892342225676,0.202030794247744,0.0941875280181941,0.429984939008823,0.802264969138784,0.107724821706934,351
60,7,1,-0.00516129032258065,0.00766452456251318,0.00212245617987839,0.0148966225508188,0.774278523968192,0.00331922990096745,341
60,7,2,0.0406076663546502,0.0127960445041787,0.0268823801875802,0.0281698921793782,0.770876854958036,0.00694463238851781,341
60,7,3,0.0837407012387692,0.0237302964671034,0.0837509488026035,0.0460983658022668,0.797859681968241,0.0115974065667479,341
60,7,4,0.119923922277235,0.0437241578486964,0.11309016691783,0.0812920200158338,0.811394707196195,0.0207030005900756,341
60,7,5,0.160316661197049,0.0727999796110782,0.146114412663774,0.129492407975851,0.828532904055533,0.0337143715485952,341
60,7,6,0.175859053353447,0.114043534444593,0.123609047713469,0.190651411598773,0.817724308871216,0.0489369881156226,341
60,7,7,0.204542090363205,0.220539337253858,0.161976288156616,0.533951268466486,0.837833305092105,0.133455887751283,341
60,8,1,-0.00811142587346553,0.00781391052880075,-0.0055522532844866,0.0154715792025072,0.771087042218056,0.00362473057611538,353
60,8,2,0.0511959085581805,0.0140491282642456,0.0416545943965225,0.0274693391631521,0.777098449362368,0.0067369522723186,353
60,8,3,0.0996365256902596,0.028777293204238,0.0973383257093031,0.0495543670727056,0.804315637118981,0.012650041211242,353
60,8,4,0.14934273926548,0.0421575560056892,0.147664545389698,0.0847068458590828,0.8297816778201,0.0220658011253833,353
60,8,5,0.181850089611648,0.060740659919502,0.169279647141022,0.100142994338624,0.84211672115355,0.0257252511076974,353
60,8,6,0.191783236924954,0.0880433526025765,0.159123444506406,0.133117499646493,0.833656148351236,0.0346766216930501,353
60,8,7,0.192761951614643,0.129089762147577,0.151147645010172,0.229821409611215,0.827826012501006,0.0614703232728455,353
60,8,8,0.210434821709609,0.254349872880066,0.172544418782492,0.475339276273169,0.843322480568817,0.118995274673362,353
60,9,1,-0.00560770156438026,0.00780950254916664,-0.00119226818420197,0.0179512684408236,0.772455674378456,0.00411389912249431,277
60,9,2,0.0529977203512288,0.0131557295509001,0.0538855590984516,0.0281735007235979,0.784314797762256,0.00726750658416133,277
60,9,3,0.0964950231822394,0.0255971115827185,0.0868082070168156,0.0427447364585958,0.801355910548768,0.0108613869692143,277
60,9,4,0.136612984037427,0.0385495582352348,0.148081690914462,0.0754559896961138,0.832451511052612,0.0190095933537046,277
60,9,5,0.178250699345087,0.0546100589833735,0.178248577789178,0.104594708348194,0.845506546718147,0.0273177587986569,277
60,9,6,0.195045393051167,0.0782245562865293,0.224398387339244,0.124128624887957,0.867208037695647,0.0336355420042554,277
60,9,7,0.21864292107111,0.105304038272373,0.191584136612133,0.180044172438797,0.852213338656333,0.0461281402358974,277
60,9,8,0.231503402923025,0.133946174757834,0.195714678357602,0.20978896467874,0.850087683692081,0.0548227104008988,277
60,9,9,0.242165908700205,0.223645517710429,0.169725718495554,0.5870924618394,0.848069614370706,0.146682833109663,277
60,10,1,-0.0123770491803279,0.0077035170568261,-0.00894914398743339,0.0157541126328949,0.769293251234367,0.00365171387734145,244
60,10,2,0.0548827295005618,0.014168218438592,0.0685773287061489,0.025285480253766,0.791243033648448,0.00634249000785373,244
60,10,3,0.111750255630698,0.0187127320306614,0.102328907910241,0.0390612003756435,0.806366129738086,0.00951519256488167,244
60,10,4,0.150964851923166,0.033010121778154,0.192588279253298,0.0585216573198443,0.85228348259202,0.0152914589515536,244
60,10,5,0.196824030353998,0.0628865953900045,0.240959745127979,0.0983371193383488,0.877280268984477,0.0256064319488223,244
60,10,6,0.228478699839967,0.0745874744687414,0.235237469631544,0.122045477376079,0.874208451671255,0.0324191749289299,244
60,10,7,0.241713761952365,0.0926702040930189,0.258013588978974,0.12624973598512,0.885904586545766,0.0346625751723079,244
60,10,8,0.250099276446855,0.113827473364193,0.237170672239141,0.179748259712594,0.872714725053518,0.0488392743245603,244
60,10,9,0.253142298229721,0.15359407484677,0.195916066491727,0.256863892903902,0.857413460297163,0.0684674929446367,244
60,10,10,0.283172799422799,0.219995902901636,0.262541441639155,0.599850289758581,0.895920564593457,0.154949931991347,244
60,11,1,0.00880131362889984,0.00756967815008103,0.00223416817966576,0.0157372164851514,0.774575296989469,0.00368656661827515,203
60,11,2,0.0775467846155328,0.0125979509602467,0.0877717977045286,0.0225326795859213,0.802743825224484,0.00577286297491107,203
60,11,3,0.132831380114471,0.0257002672997473,0.152593635801716,0.0419450891876663,0.832906438140367,0.010880757860079,203
60,11,4,0.199933117883885,0.0383890790518386,0.223031370284399,0.0620610057596079,0.866952816203441,0.0166663787127815,203
60,11,5,0.245528962297418,0.0627283780205469,0.241577383944354,0.0912780806586234,0.876902359870046,0.0240443571202881,203
60,11,6,0.286022654552621,0.0688015679068765,0.290583934095561,0.115418054947858,0.903180683452762,0.0325822326501082,203
60,11,7,0.288764488250951,0.0876433079254014,0.295104381562964,0.12478016102639,0.903929352720821,0.0335096256072222,203
60,11,8,0.291064940032627,0.0971232151097637,0.289739854454487,0.163750518654542,0.905386129013616,0.0463578040553561,203
60,11,9,0.30979644948567,0.123399239743129,0.337061815734065,0.172563848154567,0.927478764639378,0.0467228805306886,203
60,11,10,0.296836363835784,0.166781154864287,0.264391793675709,0.269147121948147,0.893862911042297,0.0691248399078887,203
60,11,11,0.284877629212605,0.19254238917184,0.304446393400408,0.609429974881576,0.916983601377359,0.166592995669152,203
60,12,1,0.00265734265734266,0.00744077612528316,-0.0111509076869594,0.0167499533165749,0.767250348712469,0.0038673801364563,143
60,12,2,0.0676407988048795,0.0123241310007082,0.0728311778581044,0.0249035422694907,0.792062004741175,0.00619420351127889,143
60,12,3,0.157181259948987,0.021695791669477,0.152505119614031,0.0419957500092397,0.834547726404487,0.010720314607877,143
60,12,4,0.208015184637525,0.0362857268883624,0.213225335620368,0.0715303082270951,0.865271086671411,0.018641672456266,143
60,12,5,0.26020255490871,0.0484613284991675,0.300835478753968,0.075308554668568,0.905141508160119,0.0205614057321694,143
60,12,6,0.304904968005446,0.0566485672154088,0.316847054346432,0.097800519013111,0.914978636420906,0.0262732057016037,143
60,12,7,0.330198251331332,0.0800788259720304,0.359650988410406,0.126804309712223,0.938849472960747,0.034805982932443,143
60,12,8,0.332099405264342,0.0952777370902714,0.361230012276845,0.136139965190839,0.9404695881993,0.039356498655705,143
60,12,9,0.350851326405906,0.0977869315634488,0.343044438851292,0.142114827431794,0.93142467317801,0.0396392791634231,143
60,12,10,0.369107257469822,0.131308108713783,0.344983879954403,0.200794421697404,0.927154243727304,0.0551432801488827,143
60,12,11,0.359252311973414,0.153436613796264,0.377150111006583,0.23432145498868,0.94348047358668,0.0647566922531265,143
60,12,12,0.332856032856033,0.21091726460935,0.228617545378501,0.431023745435201,0.870672204291867,0.116111656371205,143
60,13,1,0.00311320754716981,0.00773339023659778,0.0254580580985439,0.0171091753982352,0.78460035183088,0.00419841812337039,106
60,13,2,0.0647944307061713,0.0116863184744619,0.071929330048833,0.0249320314158966,0.793877740212601,0.00651319647025795,106
60,13,3,0.153576032305021,0.0228168143812637,0.138531701126495,0.048031312797009,0.828668391976422,0.0118421599885466,106
60,13,4,0.234090885083888,0.032648182529014,0.22433149633,0.0614310868347269,0.870577939068343,0.0162481670674037,106
60,13,5,0.290250067161363,0.0516070819305828,0.302529190877744,0.0711661371476119,0.906951083461854,0.0190575918266624,106
60,13,6,0.332711304102251,0.0631079272969637,0.336589121699307,0.105837358249955,0.92757414251136,0.0287742775992032,106
60,13,7,0.360909427825629,0.0702596984519066,0.376895061449697,0.127182699391987,0.945663470339569,0.0357114288440567,106
60,13,8,0.366028384313134,0.0652854148234091,0.385053332662796,0.114713914859146,0.951582100590066,0.0329676040176149,106
60,13,9,0.373177625111268,0.0714771432903132,0.44101457752195,0.134390340488922,0.982028644630305,0.0369646020179113,106
60,13,10,0.396718091124689,0.0831510209435892,0.424662563107693,0.143929793534309,0.971517741740562,0.0429500339688472,106
